tourney_name,Tournament,Winner,Loser,Winner,Loser,round,,Round,,AvgW,AvgL,Avgoddsw,Averoddsl
Chengdu,Chengdu Open,Thompson,Pospisil,Shapovalov,Gerasimov,R32,,Quarterfinals,,1.5,2.59,,
Chengdu,Chengdu Open,Evans,Bai,Carreno,Garin,R32,,Quarterfinals,,1.43,2.81,,
Chengdu,Chengdu Open,Lajovic,Ignacio,Bublik,Harris,R32,,Semifinals,,1.76,2.05,,
Chengdu,Chengdu Open,Harris,Fucsovics,Carreno,Shapovalov,R32,,Semifinals,,2.04,1.78,,
Chengdu,Chengdu Open,Sousa,Chung,Carreno,Bublik,R32,,The Final,,1.4,2.94,,
Zhuhai,Zhuhai Open,De,Mannarino,Norrie,Gojowczyk,F,,1st Round,,1.51,2.53,,
Zhuhai,Zhuhai Open,Mannarino,Ramos,Ramos-Vinolas,Nishioka,SF,,1st Round,,2.54,1.52,,
Zhuhai,Zhuhai Open,De,Bautista,Wu,Ito,SF,,1st Round,,2.4,1.57,,
Zhuhai,Zhuhai Open,Mannarino,Dzumhur,Mannarino,Zhang,QF,,1st Round,,1.31,3.43,,
Zhuhai,Zhuhai Open,Ramos,Monfils,Andujar,Johnson,QF,,1st Round,,2.32,1.6,,
Zhuhai,Zhuhai Open,De,Coric,Kecmanovic,Ruud,QF,,1st Round,,1.67,2.19,,
Zhuhai,Zhuhai Open,Bautista,Seppi,Zhang,Koepfer,QF,,1st Round,,3.43,1.31,,
Zhuhai,Zhuhai Open,Mannarino,Tsitsipas,Dzumhur,Cecchinato,R16,,1st Round,,1.42,2.84,,
Zhuhai,Zhuhai Open,Dzumhur,Woo,De,Millman,R16,,1st Round,,1.48,2.64,,
Zhuhai,Zhuhai Open,Monfils,Norrie,Murray,Sandgren,R16,,1st Round,,1.66,2.2,,
Zhuhai,Zhuhai Open,Ramos,Kecmanovic,Kwon,Pouille,R16,,1st Round,,2.34,1.59,,
Zhuhai,Zhuhai Open,De,Murray,Seppi,Kyrgios,R16,,1st Round,,2.49,1.53,,
Zhuhai,Zhuhai Open,Coric,Wu,Ramos-Vinolas,Kecmanovic,R16,,2nd Round,,2.28,1.62,,
Zhuhai,Zhuhai Open,Seppi,Zhang,Monfils,Norrie,R16,,2nd Round,,1.29,3.52,,
Zhuhai,Zhuhai Open,Bautista,Andujar,Seppi,Zhang,R16,,2nd Round,,1.37,3.14,,
Zhuhai,Zhuhai Open,Mannarino,Zhang,Dzumhur,Kwon,R32,,2nd Round,,2.27,1.63,,
Zhuhai,Zhuhai Open,Dzumhur,Cecchinato,Bautista,Andujar,R32,,2nd Round,,1.24,4.06,,
Zhuhai,Zhuhai Open,Woo,Pouille,Mannarino,Tsitsipas,R32,,2nd Round,,3.42,1.31,,
Zhuhai,Zhuhai Open,Norrie,Gojowczyk,Coric,Wu,R32,,2nd Round,,1.17,5.09,,
Zhuhai,Zhuhai Open,Kecmanovic,Ruud,De,Murray,R32,,2nd Round,,1.38,3.03,,
Zhuhai,Zhuhai Open,Ramos,Nishioka,Ramos-Vinolas,Monfils,R32,,Quarterfinals,,3.33,1.33,,
Zhuhai,Zhuhai Open,De,Millman,Mannarino,Dzumhur,R32,,Quarterfinals,,1.87,1.94,,
Zhuhai,Zhuhai Open,Murray,Sandgren,Bautista,Seppi,R32,,Quarterfinals,,1.22,4.3,,
Zhuhai,Zhuhai Open,Wu,Ito,De,Coric,R32,,Quarterfinals,,1.7,2.15,,
Zhuhai,Zhuhai Open,Seppi,Kyrgios,Mannarino,Ramos-Vinolas,R32,,Semifinals,,1.93,1.87,,
Zhuhai,Zhuhai Open,Zhang,Koepfer,De,Bautista,R32,,Semifinals,,2.31,1.61,,
Zhuhai,Zhuhai Open,Andujar,Johnson,De,Mannarino,R32,,The Final,,1.28,3.64,,
Beijing,China Open,Thiem,Tsitsipas,Rublev,Dimitrov,F,,1st Round,,1.93,1.87,,
Beijing,China Open,Thiem,Khachanov,Khachanov,Cuevas,SF,,1st Round,,1.51,2.55,,
Beijing,China Open,Tsitsipas,Zverev,Chardy,Cecchinato,SF,,1st Round,,1.32,3.35,,
Beijing,China Open,Thiem,Murray,Zhang,Edmund,QF,,1st Round,,3.15,1.35,,
Beijing,China Open,Khachanov,Fognini,Evans,Li,QF,,1st Round,,1.12,6.31,,
Beijing,China Open,Tsitsipas,Isner,Zverev,Tiafoe,QF,,1st Round,,1.41,2.9,,
Beijing,China Open,Zverev,Querrey,Norrie,Garin,QF,,1st Round,,1.72,2.11,,
Beijing,China Open,Thiem,Zhang,Auger-Aliassime,Ramos-Vinolas,R16,,1st Round,,1.6,2.31,,
Beijing,China Open,Murray,Norrie,Isner,Monfils,R16,,1st Round,,2.21,1.65,,
Beijing,China Open,Khachanov,Chardy,Murray,Berrettini,R16,,1st Round,,2.47,1.53,,
Beijing,China Open,Fognini,Rublev,Fognini,Kukushkin,R16,,1st Round,,1.68,2.16,,
Beijing,China Open,Isner,Evans,Basilashvili,Pella,R16,,1st Round,,1.61,2.3,,
Beijing,China Open,Tsitsipas,Basilashvili,Thiem,Gasquet,R16,,1st Round,,1.42,2.84,,
Beijing,China Open,Querrey,Schwartzman,Tsitsipas,Lajovic,R16,,1st Round,,1.27,3.76,,
Beijing,China Open,Zverev,Auger,Querrey,Bautista,R16,,1st Round,,3.58,1.28,,
Beijing,China Open,Thiem,Gasquet,Schwartzman,Verdasco,R32,,1st Round,,1.43,2.79,,
Beijing,China Open,Zhang,Edmund,Murray,Norrie,R32,,2nd Round,,1.46,2.71,,
Beijing,China Open,Norrie,Garin,Khachanov,Chardy,R32,,2nd Round,,1.31,3.45,,
Beijing,China Open,Murray,Berrettini,Fognini,Rublev,R32,,2nd Round,,2.88,1.41,,
Beijing,China Open,Khachanov,Cuevas,Thiem,Zhang,R32,,2nd Round,,1.13,5.9,,
Beijing,China Open,Chardy,Cecchinato,Isner,Evans,R32,,2nd Round,,1.57,2.38,,
Beijing,China Open,Rublev,Dimitrov,Tsitsipas,Basilashvili,R32,,2nd Round,,1.5,2.59,,
Beijing,China Open,Fognini,Kukushkin,Querrey,Schwartzman,R32,,2nd Round,,2.49,1.53,,
Beijing,China Open,Isner,Monfils,Zverev,Auger-Aliassime,R32,,2nd Round,,1.4,2.92,,
Beijing,China Open,Evans,Li,Khachanov,Fognini,R32,,Quarterfinals,,1.57,2.41,,
Beijing,China Open,Basilashvili,Pella,Thiem,Murray,R32,,Quarterfinals,,1.41,2.91,,
Beijing,China Open,Tsitsipas,Lajovic,Tsitsipas,Isner,R32,,Quarterfinals,,1.78,2.03,,
Beijing,China Open,Querrey,Bautista,Zverev,Querrey,R32,,Quarterfinals,,1.31,3.49,,
Beijing,China Open,Schwartzman,Verdasco,Thiem,Khachanov,R32,,Semifinals,,1.56,2.43,,
Beijing,China Open,Auger,Ramos,Tsitsipas,Zverev,R32,,Semifinals,,2.16,1.7,,
Beijing,China Open,Zverev,Tiafoe,Thiem,Tsitsipas,R32,,The Final,,1.85,1.95,,
Tokyo,Rakuten Japan Open Tennis Championships,Djokovic,Millman,Soeda,Struff,F,,1st Round,,3.67,1.28,,
Tokyo,Rakuten Japan Open Tennis Championships,Djokovic,Goffin,Pouille,Hurkacz,SF,,1st Round,,1.86,1.93,,
Tokyo,Rakuten Japan Open Tennis Championships,Millman,Opelka,Cilic,Sugita,SF,,1st Round,,1.21,4.36,,
Tokyo,Rakuten Japan Open Tennis Championships,Djokovic,Pouille,Nishioka,Sousa,QF,,1st Round,,1.78,2.03,,
Tokyo,Rakuten Japan Open Tennis Championships,Goffin,Chung,Chung,Sonego,QF,,1st Round,,1.59,2.34,,
Tokyo,Rakuten Japan Open Tennis Championships,Opelka,Uchiyama,Uchiyama,Paire,QF,,1st Round,,2,1.8,,
Tokyo,Rakuten Japan Open Tennis Championships,Millman,Daniel,Opelka,Fritz,QF,,1st Round,,2.33,1.6,,
Tokyo,Rakuten Japan Open Tennis Championships,Djokovic,Soeda,Daniel,Coric,R16,,1st Round,,4.88,1.18,,
Tokyo,Rakuten Japan Open Tennis Championships,Pouille,Nishioka,Simon,Andujar,R16,,1st Round,,1.94,1.85,,
Tokyo,Rakuten Japan Open Tennis Championships,Goffin,Shapovalov,Albot,Krajinovic,R16,,1st Round,,2.21,1.66,,
Tokyo,Rakuten Japan Open Tennis Championships,Chung,Cilic,Djokovic,Popyrin,R16,,1st Round,,1.09,7.27,,
Tokyo,Rakuten Japan Open Tennis Championships,Opelka,Simon,Thompson,Londero,R16,,1st Round,,1.47,2.65,,
Tokyo,Rakuten Japan Open Tennis Championships,Uchiyama,Albot,Shapovalov,Kecmanovic,R16,,1st Round,,1.42,2.85,,
Tokyo,Rakuten Japan Open Tennis Championships,Millman,Harris,Goffin,Carreno,R16,,1st Round,,1.62,2.29,,
Tokyo,Rakuten Japan Open Tennis Championships,Daniel,Thompson,Millman,Mannarino,R16,,1st Round,,1.71,2.13,,
Tokyo,Rakuten Japan Open Tennis Championships,Djokovic,Popyrin,Harris,De,R32,,1st Round,,4.77,1.18,,
Tokyo,Rakuten Japan Open Tennis Championships,Soeda,Lennard,Uchiyama,Albot,R32,,2nd Round,,2.19,1.67,,
Tokyo,Rakuten Japan Open Tennis Championships,Nishioka,Sousa,Djokovic,Soeda,R32,,2nd Round,,1.03,13.19,,
Tokyo,Rakuten Japan Open Tennis Championships,Pouille,Hurkacz,Opelka,Simon,R32,,2nd Round,,1.81,1.99,,
Tokyo,Rakuten Japan Open Tennis Championships,Goffin,Carreno,Pouille,Nishioka,R32,,2nd Round,,1.77,2.03,,
Tokyo,Rakuten Japan Open Tennis Championships,Shapovalov,Kecmanovic,Daniel,Thompson,R32,,2nd Round,,2.43,1.55,,
Tokyo,Rakuten Japan Open Tennis Championships,Chung,Sonego,Millman,Harris,R32,,2nd Round,,1.54,2.45,,
Tokyo,Rakuten Japan Open Tennis Championships,Cilic,Sugita,Goffin,Shapovalov,R32,,2nd Round,,1.78,2.02,,
Tokyo,Rakuten Japan Open Tennis Championships,Opelka,Fritz,Chung,Cilic,R32,,2nd Round,,2.63,1.48,,
Tokyo,Rakuten Japan Open Tennis Championships,Simon,Andujar,Opelka,Uchiyama,R32,,Quarterfinals,,1.51,2.55,,
Tokyo,Rakuten Japan Open Tennis Championships,Albot,Krajinovic,Millman,Daniel,R32,,Quarterfinals,,1.38,3.04,,
Tokyo,Rakuten Japan Open Tennis Championships,Uchiyama,Paire,Djokovic,Pouille,R32,,Quarterfinals,,1.11,6.46,,
Tokyo,Rakuten Japan Open Tennis Championships,Harris,De,Goffin,Chung,R32,,Quarterfinals,,1.48,2.63,,
Tokyo,Rakuten Japan Open Tennis Championships,Millman,Mannarino,Millman,Opelka,R32,,Semifinals,,2.02,1.8,,
Tokyo,Rakuten Japan Open Tennis Championships,Thompson,Ignacio,Djokovic,Goffin,R32,,Semifinals,,1.13,5.95,,
Tokyo,Rakuten Japan Open Tennis Championships,Daniel,Coric,Djokovic,Millman,R32,,The Final,,1.04,11.69,,
Shanghai Masters,Shanghai Masters,Medvedev,Zverev,Basilashvili,Albot,F,,1st Round,,1.62,2.29,,
Shanghai Masters,Shanghai Masters,Medvedev,Tsitsipas,Sousa,Krajinovic,SF,,1st Round,,1.94,1.86,,
Shanghai Masters,Shanghai Masters,Zverev,Berrettini,Fritz,Verdasco,SF,,1st Round,,1.83,1.97,,
Shanghai Masters,Shanghai Masters,Tsitsipas,Djokovic,Hurkacz,Zhang,QF,,1st Round,,1.31,3.46,,
Shanghai Masters,Shanghai Masters,Medvedev,Fognini,Norrie,Simon,QF,,1st Round,,1.89,1.9,,
Shanghai Masters,Shanghai Masters,Berrettini,Thiem,Ramos-Vinolas,Cilic,QF,,1st Round,,3.08,1.37,,
Shanghai Masters,Shanghai Masters,Zverev,Federer,Shapovalov,Tiafoe,QF,,1st Round,,1.51,2.55,,
Shanghai Masters,Shanghai Masters,Djokovic,Isner,Fognini,Querrey,R16,,1st Round,,2.05,1.77,,
Shanghai Masters,Shanghai Masters,Tsitsipas,Hurkacz,Pospisil,Schwartzman,R16,,1st Round,,3.16,1.35,,
Shanghai Masters,Shanghai Masters,Medvedev,Pospisil,Paire,Cecchinato,R16,,1st Round,,1.67,2.19,,
Shanghai Masters,Shanghai Masters,Fognini,Khachanov,Garin,Cuevas,R16,,1st Round,,2.11,1.72,,
Shanghai Masters,Shanghai Masters,Berrettini,Bautista,Chardy,Edmund,R16,,1st Round,,1.91,1.89,,
Shanghai Masters,Shanghai Masters,Thiem,Basilashvili,Monfils,Sonego,R16,,1st Round,,1.29,3.61,,
Shanghai Masters,Shanghai Masters,Zverev,Rublev,Murray,Londero,R16,,1st Round,,1.29,3.56,,
Shanghai Masters,Shanghai Masters,Federer,Goffin,Kukushkin,Kecmanovic,R16,,1st Round,,2.12,1.71,,
Shanghai Masters,Shanghai Masters,Djokovic,Shapovalov,Carreno,Zhang,R32,,1st Round,,1.1,7.11,,
Shanghai Masters,Shanghai Masters,Isner,Pouille,Pouille,Li,R32,,1st Round,,1.1,6.83,,
Shanghai Masters,Shanghai Masters,Hurkacz,Monfils,Opelka,Lajovic,R32,,1st Round,,1.5,2.59,,
Shanghai Masters,Shanghai Masters,Tsitsipas,Auger,Rublev,Coric,R32,,1st Round,,1.66,2.21,,
Shanghai Masters,Shanghai Masters,Medvedev,Norrie,Isner,De,R32,,1st Round,,2.02,1.79,,
Shanghai Masters,Shanghai Masters,Pospisil,Sousa,Millman,Pella,R32,,1st Round,,1.75,2.07,,
Shanghai Masters,Shanghai Masters,Fognini,Murray,Berrettini,Struff,R32,,1st Round,,1.51,2.55,,
Shanghai Masters,Shanghai Masters,Khachanov,Fritz,Auger-Aliassime,Bublik,R32,,1st Round,,1.72,2.12,,
Shanghai Masters,Shanghai Masters,Bautista,Opelka,Goffin,Gasquet,R32,,1st Round,,1.34,3.22,,
Shanghai Masters,Shanghai Masters,Berrettini,Garin,Basilashvili,Paire,R32,,2nd Round,,1.7,2.14,,
Shanghai Masters,Shanghai Masters,Basilashvili,Paire,Hurkacz,Monfils,R32,,2nd Round,,2.89,1.41,,
Shanghai Masters,Shanghai Masters,Thiem,Carreno,Federer,Ramos-Vinolas,R32,,2nd Round,,1.09,7.52,,
Shanghai Masters,Shanghai Masters,Zverev,Chardy,Pospisil,Sousa,R32,,2nd Round,,1.79,2.01,,
Shanghai Masters,Shanghai Masters,Rublev,Millman,Fognini,Murray,R32,,2nd Round,,1.72,2.11,,
Shanghai Masters,Shanghai Masters,Goffin,Kukushkin,Medvedev,Norrie,R32,,2nd Round,,1.12,6.18,,
Shanghai Masters,Shanghai Masters,Federer,Ramos,Tsitsipas,Auger-Aliassime,R32,,2nd Round,,1.41,2.88,,
Shanghai Masters,Shanghai Masters,Shapovalov,Tiafoe,Berrettini,Garin,R64,,2nd Round,,1.24,4.11,,
Shanghai Masters,Shanghai Masters,Pouille,Li,Isner,Pouille,R64,,2nd Round,,1.46,2.71,,
Shanghai Masters,Shanghai Masters,Isner,De,Bautista,Opelka,R64,,2nd Round,,1.62,2.29,,
Shanghai Masters,Shanghai Masters,Monfils,Sonego,Khachanov,Fritz,R64,,2nd Round,,1.48,2.65,,
Shanghai Masters,Shanghai Masters,Hurkacz,Zhang,Zverev,Chardy,R64,,2nd Round,,1.26,3.87,,
Shanghai Masters,Shanghai Masters,Auger,Bublik,Rublev,Millman,R64,,2nd Round,,1.47,2.66,,
Shanghai Masters,Shanghai Masters,Norrie,Simon,Goffin,Kukushkin,R64,,2nd Round,,1.23,4.12,,
Shanghai Masters,Shanghai Masters,Sousa,Krajinovic,Djokovic,Shapovalov,R64,,2nd Round,,1.08,7.82,,
Shanghai Masters,Shanghai Masters,Pospisil,Schwartzman,Thiem,Carreno,R64,,2nd Round,,1.43,2.82,,
Shanghai Masters,Shanghai Masters,Fognini,Querrey,Fognini,Khachanov,R64,,3rd Round,,2.8,1.43,,
Shanghai Masters,Shanghai Masters,Murray,Ignacio,Medvedev,Pospisil,R64,,3rd Round,,1.08,7.91,,
Shanghai Masters,Shanghai Masters,Fritz,Verdasco,Berrettini,Bautista,R64,,3rd Round,,1.71,2.14,,
Shanghai Masters,Shanghai Masters,Opelka,Lajovic,Djokovic,Isner,R64,,3rd Round,,1.09,7.7,,
Shanghai Masters,Shanghai Masters,Garin,Cuevas,Tsitsipas,Hurkacz,R64,,3rd Round,,1.38,3.04,,
Shanghai Masters,Shanghai Masters,Berrettini,Lennard,Federer,Goffin,R64,,3rd Round,,1.22,4.34,,
Shanghai Masters,Shanghai Masters,Basilashvili,Albot,Thiem,Basilashvili,R64,,3rd Round,,1.24,4.1,,
Shanghai Masters,Shanghai Masters,Paire,Cecchinato,Zverev,Rublev,R64,,3rd Round,,1.57,2.41,,
Shanghai Masters,Shanghai Masters,Carreno,Zhang,Medvedev,Fognini,R64,,Quarterfinals,,1.21,4.42,,
Shanghai Masters,Shanghai Masters,Chardy,Edmund,Tsitsipas,Djokovic,R64,,Quarterfinals,,6.57,1.11,,
Shanghai Masters,Shanghai Masters,Millman,Pella,Zverev,Federer,R64,,Quarterfinals,,2.85,1.43,,
Shanghai Masters,Shanghai Masters,Rublev,Coric,Berrettini,Thiem,R64,,Quarterfinals,,2.35,1.6,,
Shanghai Masters,Shanghai Masters,Goffin,Gasquet,Medvedev,Tsitsipas,R64,,Semifinals,,1.4,2.97,,
Shanghai Masters,Shanghai Masters,Kukushkin,Kecmanovic,Zverev,Berrettini,R64,,Semifinals,,1.6,2.35,,
Shanghai Masters,Shanghai Masters,Ramos,Cilic,Medvedev,Zverev,R64,,The Final,,1.54,2.49,,
Antwerp,European Open,Murray,Wawrinka,Pella,Gojowczyk,F,,1st Round,,1.55,2.44,,
Antwerp,European Open,Wawrinka,Sinner,Tsonga,Sonego,SF,,1st Round,,1.33,3.31,,
Antwerp,European Open,Murray,Humbert,Struff,Barrere,SF,,1st Round,,1.56,2.4,,
Antwerp,European Open,Sinner,Tiafoe,Lopez,Norrie,QF,,1st Round,,2.31,1.6,,
Antwerp,European Open,Wawrinka,Simon,Copil,Delbonis,QF,,1st Round,,1.33,3.28,,
Antwerp,European Open,Murray,Copil,Kwon,Gasquet,QF,,1st Round,,2.32,1.6,,
Antwerp,European Open,Humbert,Pella,Sinner,Majchrzak,QF,,1st Round,,1.87,1.92,,
Antwerp,European Open,Sinner,Monfils,Simon,Darcis,R16,,1st Round,,1.26,3.79,,
Antwerp,European Open,Tiafoe,Lennard,Murray,Coppejans,R16,,1st Round,,1.07,8.7,,
Antwerp,European Open,Wawrinka,Lopez,Humbert,Kovalik,R16,,1st Round,,1.25,3.92,,
Antwerp,European Open,Simon,Tsonga,Tiafoe,Maden,R16,,1st Round,,1.75,2.06,,
Antwerp,European Open,Murray,Cuevas,Cuevas,Dellien,R16,,1st Round,,1.23,4.13,,
Antwerp,European Open,Copil,Schwartzman,Pella,Kwon,R16,,2nd Round,,1.82,1.98,,
Antwerp,European Open,Pella,Woo,Simon,Tsonga,R16,,2nd Round,,3.43,1.31,,
Antwerp,European Open,Humbert,Goffin,Wawrinka,Lopez,R16,,2nd Round,,1.41,2.89,,
Antwerp,European Open,Sinner,Majchrzak,Tiafoe,Struff,R32,,2nd Round,,2.32,1.6,,
Antwerp,European Open,Tiafoe,Maden,Copil,Schwartzman,R32,,2nd Round,,2.92,1.4,,
Antwerp,European Open,Lennard,Barrere,Sinner,Monfils,R32,,2nd Round,,3.19,1.35,,
Antwerp,European Open,Lopez,Norrie,Murray,Cuevas,R32,,2nd Round,,1.3,3.48,,
Antwerp,European Open,Simon,Darcis,Humbert,Goffin,R32,,2nd Round,,3.59,1.29,,
Antwerp,European Open,Tsonga,Sonego,Sinner,Tiafoe,R32,,Quarterfinals,,1.97,1.83,,
Antwerp,European Open,Cuevas,Dellien,Wawrinka,Simon,R32,,Quarterfinals,,1.51,2.54,,
Antwerp,European Open,Murray,Coppejans,Murray,Copil,R32,,Quarterfinals,,1.25,3.92,,
Antwerp,European Open,Copil,Delbonis,Humbert,Pella,R32,,Quarterfinals,,1.64,2.26,,
Antwerp,European Open,Pella,Gojowczyk,Wawrinka,Sinner,R32,,Semifinals,,1.41,2.88,,
Antwerp,European Open,Woo,Gasquet,Murray,Humbert,R32,,Semifinals,,1.46,2.71,,
Antwerp,European Open,Humbert,Kovalik,Murray,Wawrinka,R32,,The Final,,2.52,1.52,,
Moscow,Kremlin Cup,Rublev,Mannarino,Seppi,Garin,F,,1st Round,,1.86,1.93,,
Moscow,Kremlin Cup,Rublev,Cilic,Rosol,Londero,SF,,1st Round,,2.21,1.66,,
Moscow,Kremlin Cup,Mannarino,Seppi,Mannarino,Dzumhur,SF,,1st Round,,1.73,2.09,,
Moscow,Kremlin Cup,Rublev,Milojevic,Carballes,Berankis,QF,,1st Round,,3.32,1.32,,
Moscow,Kremlin Cup,Cilic,Chardy,Kecmanovic,Dubrivnyy,QF,,1st Round,,1.2,4.55,,
Moscow,Kremlin Cup,Mannarino,Lajovic,Kukushkin,Donskoy,QF,,1st Round,,1.53,2.48,,
Moscow,Kremlin Cup,Seppi,Khachanov,Kohlschreiber,Herbert,QF,,1st Round,,1.63,2.25,,
Moscow,Kremlin Cup,Milojevic,Avidzba,Chardy,Jarry,R16,,1st Round,,1.4,2.92,,
Moscow,Kremlin Cup,Rublev,Gerasimov,Karlovic,Bedene,R16,,1st Round,,3.28,1.33,,
Moscow,Kremlin Cup,Cilic,Karlovic,Rublev,Bublik,R16,,1st Round,,1.33,3.27,,
Moscow,Kremlin Cup,Chardy,Kecmanovic,Gerasimov,Fabbiano,R16,,1st Round,,1.27,3.69,,
Moscow,Kremlin Cup,Mannarino,Kukushkin,Avidzba,Kachmazov,R16,,1st Round,,1.34,3.25,,
Moscow,Kremlin Cup,Lajovic,Rosol,Seppi,Carballes,R16,,2nd Round,,1.41,2.88,,
Moscow,Kremlin Cup,Seppi,Carballes,Mannarino,Kukushkin,R16,,2nd Round,,1.6,2.31,,
Moscow,Kremlin Cup,Khachanov,Kohlschreiber,Lajovic,Rosol,R16,,2nd Round,,1.65,2.22,,
Moscow,Kremlin Cup,Avidzba,Kachmazov,Khachanov,Kohlschreiber,R32,,2nd Round,,1.33,3.26,,
Moscow,Kremlin Cup,Gerasimov,Fabbiano,Milojevic,Avidzba,R32,,2nd Round,,1.26,3.84,,
Moscow,Kremlin Cup,Rublev,Bublik,Rublev,Gerasimov,R32,,2nd Round,,1.46,2.69,,
Moscow,Kremlin Cup,Karlovic,Bedene,Chardy,Kecmanovic,R32,,2nd Round,,1.67,2.18,,
Moscow,Kremlin Cup,Chardy,Jarry,Cilic,Karlovic,R32,,2nd Round,,1.31,3.39,,
Moscow,Kremlin Cup,Kecmanovic,Dubrivnyy,Mannarino,Lajovic,R32,,Quarterfinals,,1.59,2.35,,
Moscow,Kremlin Cup,Mannarino,Dzumhur,Seppi,Khachanov,R32,,Quarterfinals,,3.6,1.29,,
Moscow,Kremlin Cup,Kukushkin,Donskoy,Cilic,Chardy,R32,,Quarterfinals,,1.76,2.06,,
Moscow,Kremlin Cup,Rosol,Ignacio,Rublev,Milojevic,R32,,Quarterfinals,,1.06,9.04,,
Moscow,Kremlin Cup,Seppi,Garin,Mannarino,Seppi,R32,,Semifinals,,1.59,2.35,,
Moscow,Kremlin Cup,Carballes,Berankis,Rublev,Cilic,R32,,Semifinals,,1.6,2.33,,
Moscow,Kremlin Cup,Kohlschreiber,Hugues,Rublev,Mannarino,R32,,The Final,,1.43,2.81,,
Stockholm,Stockholm Open,Shapovalov,Krajinovic,Travaglia,Opelka,F,,1st Round,,3.23,1.34,,
Stockholm,Stockholm Open,Shapovalov,Sugita,Evans,Tomic,SF,,1st Round,,1.21,4.39,,
Stockholm,Stockholm Open,Krajinovic,Carreno,Tipsarevic,Moutet,SF,,1st Round,,2.86,1.41,,
Stockholm,Stockholm Open,Sugita,Tipsarevic,Nishioka,Albot,QF,,1st Round,,2.09,1.74,,
Stockholm,Stockholm Open,Shapovalov,Marcel,Carreno,Millman,QF,,1st Round,,1.65,2.23,,
Stockholm,Stockholm Open,Krajinovic,Nishioka,Mager,Andujar,QF,,1st Round,,2.42,1.57,,
Stockholm,Stockholm Open,Carreno,Querrey,Querrey,Novak,QF,,1st Round,,1.52,2.51,,
Stockholm,Stockholm Open,Tipsarevic,Fognini,Stebe,Schnur,R16,,1st Round,,1.35,3.19,,
Stockholm,Stockholm Open,Sugita,Travaglia,Sugita,Ymer,R16,,1st Round,,1.75,2.06,,
Stockholm,Stockholm Open,Shapovalov,Popyrin,Popyrin,Otte,R16,,1st Round,,1.4,2.94,,
Stockholm,Stockholm Open,Marcel,Ymer,Krajinovic,Ruud,R16,,1st Round,,1.48,2.63,,
Stockholm,Stockholm Open,Krajinovic,Evans,Ymer,Sousa,R16,,1st Round,,1.54,2.45,,
Stockholm,Stockholm Open,Nishioka,Fritz,Nishioka,Fritz,R16,,2nd Round,,2.25,1.63,,
Stockholm,Stockholm Open,Carreno,Mager,Querrey,Dimitrov,R16,,2nd Round,,2.49,1.53,,
Stockholm,Stockholm Open,Querrey,Dimitrov,Krajinovic,Evans,R16,,2nd Round,,1.79,2.01,,
Stockholm,Stockholm Open,Tipsarevic,Moutet,Carreno,Mager,R32,,2nd Round,,1.11,6.51,,
Stockholm,Stockholm Open,Sugita,Ymer,Sugita,Travaglia,R32,,2nd Round,,2.05,1.76,,
Stockholm,Stockholm Open,Travaglia,Opelka,Tipsarevic,Fognini,R32,,2nd Round,,3.76,1.27,,
Stockholm,Stockholm Open,Popyrin,Otte,Shapovalov,Popyrin,R32,,2nd Round,,1.4,2.9,,
Stockholm,Stockholm Open,Ymer,Sousa,Stebe,Ymer,R32,,2nd Round,,3.72,1.27,,
Stockholm,Stockholm Open,Marcel,Schnur,Krajinovic,Nishioka,R32,,Quarterfinals,,1.62,2.28,,
Stockholm,Stockholm Open,Evans,Tomic,Carreno,Querrey,R32,,Quarterfinals,,1.75,2.07,,
Stockholm,Stockholm Open,Krajinovic,Ruud,Shapovalov,Stebe,R32,,Quarterfinals,,1.23,4.21,,
Stockholm,Stockholm Open,Nishioka,Albot,Sugita,Tipsarevic,R32,,Quarterfinals,,1.95,1.85,,
Stockholm,Stockholm Open,Carreno,Millman,Krajinovic,Carreno,R32,,Semifinals,,2.22,1.66,,
Stockholm,Stockholm Open,Mager,Andujar,Shapovalov,Sugita,R32,,Semifinals,,1.11,7.01,,
Stockholm,Stockholm Open,Querrey,Novak,Shapovalov,Krajinovic,R32,,The Final,,1.53,2.49,,
Basel,Swiss Indoors,Federer,De,Struff,Kecmanovic,F,,1st Round,,1.57,2.38,,
Basel,Swiss Indoors,Federer,Tsitsipas,Federer,Gojowczyk,SF,,1st Round,,1.03,12.78,,
Basel,Swiss Indoors,De,Opelka,De,Dellien,SF,,1st Round,,1.07,8.31,,
Basel,Swiss Indoors,Federer,Wawrinka,Laaksonen,Paire,QF,,1st Round,,2.34,1.59,,
Basel,Swiss Indoors,Tsitsipas,Krajinovic,Albot,Lajovic,QF,,1st Round,,1.75,2.06,,
Basel,Swiss Indoors,Opelka,Bautista,Opelka,Garin,QF,,1st Round,,1.42,2.81,,
Basel,Swiss Indoors,De,Lennard,Fognini,Popyrin,QF,,1st Round,,1.97,1.82,,
Basel,Swiss Indoors,Federer,Albot,Fritz,Zverev,R16,,1st Round,,4.03,1.24,,
Basel,Swiss Indoors,Wawrinka,Tiafoe,Gasquet,Londero,R16,,1st Round,,1.48,2.62,,
Basel,Swiss Indoors,Tsitsipas,Berankis,Tsitsipas,Ramos-Vinolas,R16,,1st Round,,1.15,5.45,,
Basel,Swiss Indoors,Krajinovic,Fognini,Bautista,Copil,R16,,1st Round,,1.29,3.61,,
