tourney_name,Tournament,winner_name,loser_name,Winner,Loser,round,,Round,,AvgW,AvgL,Avgoddsw,Averoddsl
Australian Open,Australian Open,Andrew Whittington,Adam Pavlasek,Stepanek R.,Tursunov D.,R128,,1st Round,,1.13,5.78,,
Australian Open,Australian Open,Radek Stepanek,Dmitry Tursunov,Karlovic I.,Zeballos H.,R128,,1st Round,,1.29,3.54,,
Australian Open,Australian Open,David Goffin,Reilly Opelka,Escobedo E.,Medvedev D.,R128,,1st Round,,2.77,1.44,,
Australian Open,Australian Open,Grigor Dimitrov,Christopher O'Connell,Chung H.,Olivo R.,R128,,1st Round,,1.2,4.36,,
Australian Open,Australian Open,Hyeon Chung,Renzo Olivo,Ferrer D.,Jasika O.,R128,,1st Round,,1.15,5.14,,
Australian Open,Australian Open,Carlos Berlocq,Radu Albot,Paire B.,Haas T.,R128,,1st Round,,1.22,4.16,,
Australian Open,Australian Open,Richard Gasquet,Blake Mott,Monfils G.,Vesely J.,R128,,1st Round,,1.28,3.58,,
Australian Open,Australian Open,Pablo Carreno Busta,Peter Polansky,Fognini F.,Lopez F.,R128,,1st Round,,2.15,1.68,,
Australian Open,Australian Open,Kyle Edmund,Santiago Giraldo,Dimitrov G.,O'Connell C.,R128,,1st Round,,1.02,14.01,,
Australian Open,Australian Open,Denis Istomin,Ivan Dodig,Djokovic N.,Verdasco F.,R128,,1st Round,,1.06,9.53,,
Australian Open,Australian Open,Novak Djokovic,Fernando Verdasco,Istomin D.,Dodig I.,R128,,1st Round,,2.01,1.77,,
Australian Open,Australian Open,Andy Murray,Andrey Rublev,Nishikori K.,Chardy J.,R64,,2nd Round,,1.08,7.67,,
Australian Open,Australian Open,Sam Querrey,Alex De Minaur,Jaziri M.,Bublik A.,R64,,2nd Round,,1.45,2.73,,
Australian Open,Australian Open,Mischa Zverev,John Isner,Tsonga J.W.,Lajovic D.,R64,,2nd Round,,1.05,10.57,,
Australian Open,Australian Open,Malek Jaziri,Alexander Bublik,Lacko L.,Sela D.,R64,,2nd Round,,2.76,1.43,,
Australian Open,Australian Open,Tomas Berdych,Ryan Harrison,Zverev M.,Isner J.,R64,,2nd Round,,2.79,1.42,,
Australian Open,Australian Open,Roger Federer,Noah Rubin,Berdych T.,Harrison R.,R64,,2nd Round,,1.16,4.98,,
Australian Open,Australian Open,Lukas Lacko,Dudi Sela,Wawrinka S.,Johnson S.,R64,,2nd Round,,1.25,3.84,,
Australian Open,Australian Open,Kei Nishikori,Jeremy Chardy,Troicki V.,Lorenzi P.,R64,,2nd Round,,1.23,4.17,,
Australian Open,Australian Open,Stan Wawrinka,Steve Johnson,Federer R.,Rubin N.,R64,,2nd Round,,1.02,14.09,,
Australian Open,Australian Open,Viktor Troicki,Paolo Lorenzi,Darcis S.,Schwartzman D.,R64,,2nd Round,,2.25,1.63,,
Australian Open,Australian Open,Steve Darcis,Diego Schwartzman,Querrey S.,De Minaur A.,R64,,2nd Round,,1.29,3.58,,
Australian Open,Australian Open,Andreas Seppi,Nick Kyrgios,Seppi A.,Kyrgios N.,R64,,2nd Round,,7.29,1.09,,
Australian Open,Australian Open,Jo-Wilfried Tsonga,Dusan Lajovic,Evans D.,Cilic M.,R64,,2nd Round,,4.93,1.17,,
Australian Open,Australian Open,Jack Sock,Karen Khachanov,Sock J.,Khachanov K.,R64,,2nd Round,,1.32,3.33,,
Australian Open,Australian Open,Bernard Tomic,Victor Estrella,Tomic B.,Estrella Burgos V.,R64,,2nd Round,,1.06,8.69,,
Australian Open,Australian Open,Daniel Evans,Marin Cilic,Murray A.,Rublev A.,R64,,2nd Round,,1.01,19.84,,
Australian Open,Australian Open,Gael Monfils,Alexandr Dolgopolov,Gasquet R.,Berlocq C.,R64,,2nd Round,,1.03,13.18,,
Australian Open,Australian Open,Philipp Kohlschreiber,Donald Young,Carreno Busta P.,Edmund K.,R64,,2nd Round,,2.1,1.72,,
Australian Open,Australian Open,Alexander Zverev,Frances Tiafoe,Kohlschreiber P.,Young D.,R64,,2nd Round,,1.4,2.92,,
Australian Open,Australian Open,Rafael Nadal,Marcos Baghdatis,Simon G.,Dutra Silva R.,R64,,2nd Round,,1.06,9.02,,
Australian Open,Australian Open,Roberto Bautista Agut,Yoshihito Nishioka,Bautista Agut R.,Nishioka Y.,R64,,2nd Round,,1.05,9.52,,
Australian Open,Australian Open,David Ferrer,Ernesto Escobedo,Dimitrov G.,Chung H.,R64,,2nd Round,,1.12,6.03,,
Australian Open,Australian Open,Gilles Simon,Rogerio Dutra Silva,Ferrer D.,Escobedo E.,R64,,2nd Round,,1.24,4.01,,
Australian Open,Australian Open,Milos Raonic,Gilles Muller,Istomin D.,Djokovic N.,R64,,2nd Round,,21.2,1.01,,
Australian Open,Australian Open,Dominic Thiem,Jordan Thompson,Raonic M.,Muller G.,R64,,2nd Round,,1.22,4.23,,
Australian Open,Australian Open,Benoit Paire,Fabio Fognini,Goffin D.,Stepanek R.,R64,,2nd Round,,1.23,4.18,,
Australian Open,Australian Open,Ivo Karlovic,Andrew Whittington,Monfils G.,Dolgopolov O.,R64,,2nd Round,,1.22,4.27,,
Australian Open,Australian Open,David Goffin,Radek Stepanek,Karlovic I.,Whittington A.,R64,,2nd Round,,1.35,3.17,,
Australian Open,Australian Open,Grigor Dimitrov,Hyeon Chung,Zverev A.,Tiafoe F.,R64,,2nd Round,,1.18,4.8,,
Australian Open,Australian Open,Richard Gasquet,Carlos Berlocq,Paire B.,Fognini F.,R64,,2nd Round,,2.09,1.72,,
Australian Open,Australian Open,Pablo Carreno Busta,Kyle Edmund,Thiem D.,Thompson J.,R64,,2nd Round,,1.22,4.23,,
Australian Open,Australian Open,Denis Istomin,Novak Djokovic,Nadal R.,Baghdatis M.,R64,,2nd Round,,1.08,7.95,,
Australian Open,Australian Open,Andy Murray,Sam Querrey,Seppi A.,Darcis S.,R32,,3rd Round,,1.7,2.14,,
Australian Open,Australian Open,Mischa Zverev,Malek Jaziri,Tsonga J.W.,Sock J.,R32,,3rd Round,,1.5,2.55,,
Australian Open,Australian Open,Roger Federer,Tomas Berdych,Zverev M.,Jaziri M.,R32,,3rd Round,,1.99,1.84,,
Australian Open,Australian Open,Kei Nishikori,Lukas Lacko,Wawrinka S.,Troicki V.,R32,,3rd Round,,1.13,5.87,,
Australian Open,Australian Open,Stan Wawrinka,Viktor Troicki,Murray A.,Querrey S.,R32,,3rd Round,,1.02,13.68,,
Australian Open,Australian Open,Andreas Seppi,Steve Darcis,Evans D.,Tomic B.,R32,,3rd Round,,2.33,1.59,,
Australian Open,Australian Open,Jo-Wilfried Tsonga,Jack Sock,Nishikori K.,Lacko L.,R32,,3rd Round,,1.03,13.23,,
Australian Open,Australian Open,Daniel Evans,Bernard Tomic,Federer R.,Berdych T.,R32,,3rd Round,,1.54,2.46,,
Australian Open,Australian Open,Gael Monfils,Philipp Kohlschreiber,Goffin D.,Karlovic I.,R32,,3rd Round,,1.26,3.79,,
Australian Open,Australian Open,Rafael Nadal,Alexander Zverev,Thiem D.,Paire B.,R32,,3rd Round,,1.19,4.63,,
Australian Open,Australian Open,Roberto Bautista Agut,David Ferrer,Bautista Agut R.,Ferrer D.,R32,,3rd Round,,1.46,2.67,,
Australian Open,Australian Open,Milos Raonic,Gilles Simon,Istomin D.,Carreno Busta P.,R32,,3rd Round,,3.28,1.33,,
Australian Open,Australian Open,Dominic Thiem,Benoit Paire,Nadal R.,Zverev A.,R32,,3rd Round,,1.32,3.35,,
Australian Open,Australian Open,David Goffin,Ivo Karlovic,Raonic M.,Simon G.,R32,,3rd Round,,1.17,5.06,,
Australian Open,Australian Open,Grigor Dimitrov,Richard Gasquet,Monfils G.,Kohlschreiber P.,R32,,3rd Round,,1.2,4.47,,
Australian Open,Australian Open,Denis Istomin,Pablo Carreno Busta,Dimitrov G.,Gasquet R.,R32,,3rd Round,,1.59,2.35,,
Australian Open,Australian Open,Mischa Zverev,Andy Murray,Zverev M.,Murray A.,R16,,4th Round,,16.48,1.02,,
Australian Open,Australian Open,Roger Federer,Kei Nishikori,Wawrinka S.,Seppi A.,R16,,4th Round,,1.09,7.45,,
Australian Open,Australian Open,Stan Wawrinka,Andreas Seppi,Tsonga J.W.,Evans D.,R16,,4th Round,,1.21,4.36,,
Australian Open,Australian Open,Jo-Wilfried Tsonga,Daniel Evans,Federer R.,Nishikori K.,R16,,4th Round,,1.61,2.29,,
Australian Open,Australian Open,Rafael Nadal,Gael Monfils,Goffin D.,Thiem D.,R16,,4th Round,,1.7,2.14,,
Australian Open,Australian Open,Milos Raonic,Roberto Bautista Agut,Dimitrov G.,Istomin D.,R16,,4th Round,,1.11,6.37,,
Australian Open,Australian Open,David Goffin,Dominic Thiem,Raonic M.,Bautista Agut R.,R16,,4th Round,,1.23,4.15,,
Australian Open,Australian Open,Grigor Dimitrov,Denis Istomin,Nadal R.,Monfils G.,R16,,4th Round,,1.39,2.97,,
Australian Open,Australian Open,Roger Federer,Mischa Zverev,Wawrinka S.,Tsonga J.W.,QF,,Quarterfinals,,1.64,2.24,,
Australian Open,Australian Open,Stan Wawrinka,Jo-Wilfried Tsonga,Federer R.,Zverev M.,QF,,Quarterfinals,,1.09,7.18,,
Australian Open,Australian Open,Rafael Nadal,Milos Raonic,Dimitrov G.,Goffin D.,QF,,Quarterfinals,,1.56,2.43,,
Australian Open,Australian Open,Grigor Dimitrov,David Goffin,Nadal R.,Raonic M.,QF,,Quarterfinals,,1.67,2.2,,
Australian Open,Australian Open,Roger Federer,Stan Wawrinka,Federer R.,Wawrinka S.,SF,,Semifinals,,1.52,2.55,,
Australian Open,Australian Open,Rafael Nadal,Grigor Dimitrov,Nadal R.,Dimitrov G.,SF,,Semifinals,,1.36,3.18,,
Australian Open,Australian Open,Roger Federer,Rafael Nadal,Federer R.,Nadal R.,F,,The Final,,2.13,1.74,,
Montpellier,Open Sud de France,Pierre Hugues Herbert,Calvin Hemery,Chardy J.,Granollers M.,R32,,1st Round,,1.7,2.12,,
Montpellier,Open Sud de France,Daniil Medvedev,Tobias Kamke,Brown D.,Garcia-Lopez G.,R32,,1st Round,,1.53,2.46,,
Montpellier,Open Sud de France,Fernando Verdasco,Gregoire Barrere,Marchenko I.,Halys Q.,R32,,1st Round,,2.03,1.76,,
Montpellier,Open Sud de France,Aljaz Bedene,Borna Coric,Bedene A.,Coric B.,R32,,1st Round,,2.53,1.51,,
Montpellier,Open Sud de France,Paul Henri Mathieu,Vincent Millot,Verdasco F.,Barrere G.,R32,,1st Round,,1.14,5.5,,
Montpellier,Open Sud de France,Jeremy Chardy,Marcel Granollers,Paire B.,Khachanov K.,R32,,1st Round,,1.77,2.02,,
Montpellier,Open Sud de France,Kenny De Schepper,Mischa Zverev,Medvedev D.,Kamke T.,R32,,1st Round,,1.47,2.64,,
Montpellier,Open Sud de France,Illya Marchenko,Quentin Halys,Herbert P.H.,Hemery C.,R32,,1st Round,,1.71,2.11,,
Montpellier,Open Sud de France,Malek Jaziri,Tristan Lamasine,Jaziri M.,Lamasine T.,R32,,1st Round,,1.42,2.81,,
Montpellier,Open Sud de France,Feliciano Lopez,Julien Benneteau,Lopez F.,Benneteau J.,R32,,1st Round,,1.79,1.99,,
Montpellier,Open Sud de France,Benoit Paire,Karen Khachanov,Mathieu P.H.,Millot V.,R32,,1st Round,,1.6,2.31,,
Montpellier,Open Sud de France,Dustin Brown,Guillermo Garcia Lopez,De Schepper K.,Zverev M.,R32,,1st Round,,2.82,1.41,,
Montpellier,Open Sud de France,Jo-Wilfried Tsonga,Pierre Hugues Herbert,Brown D.,Cilic M.,R16,,2nd Round,,4.35,1.2,,
Montpellier,Open Sud de France,Daniil Medvedev,Fernando Verdasco,Zverev A.,Bedene A.,R16,,2nd Round,,1.23,4.08,,
Montpellier,Open Sud de France,Alexander Zverev,Aljaz Bedene,Chardy J.,Mathieu P.H.,R16,,2nd Round,,1.4,2.9,,
Montpellier,Open Sud de France,Jeremy Chardy,Paul Henri Mathieu,De Schepper K.,Marchenko I.,R16,,2nd Round,,2.06,1.75,,
Montpellier,Open Sud de France,Kenny De Schepper,Illya Marchenko,Gasquet R.,Jaziri M.,R16,,2nd Round,,1.14,5.55,,
Montpellier,Open Sud de France,Richard Gasquet,Malek Jaziri,Paire B.,Lopez F.,R16,,2nd Round,,1.84,1.93,,
Montpellier,Open Sud de France,Benoit Paire,Feliciano Lopez,Tsonga J.W.,Herbert P.H.,R16,,2nd Round,,1.14,5.38,,
Montpellier,Open Sud de France,Dustin Brown,Marin Cilic,Medvedev D.,Verdasco F.,R16,,2nd Round,,2.31,1.6,,
Montpellier,Open Sud de France,Jo-Wilfried Tsonga,Daniil Medvedev,Gasquet R.,De Schepper K.,QF,,Quarterfinals,,1.11,6.33,,
Montpellier,Open Sud de France,Alexander Zverev,Jeremy Chardy,Paire B.,Brown D.,QF,,Quarterfinals,,1.66,2.2,,
Montpellier,Open Sud de France,Richard Gasquet,Kenny De Schepper,Tsonga J.W.,Medvedev D.,QF,,Quarterfinals,,1.24,4.07,,
Montpellier,Open Sud de France,Benoit Paire,Dustin Brown,Zverev A.,Chardy J.,QF,,Quarterfinals,,1.44,2.76,,
Montpellier,Open Sud de France,Alexander Zverev,Jo-Wilfried Tsonga,Gasquet R.,Paire B.,SF,,Semifinals,,1.32,3.34,,
Montpellier,Open Sud de France,Richard Gasquet,Benoit Paire,Zverev A.,Tsonga J.W.,SF,,Semifinals,,2.54,1.51,,
Montpellier,Open Sud de France,Alexander Zverev,Richard Gasquet,Zverev A.,Gasquet R.,F,,The Final,,1.94,1.85,,
Quito,Ecuador Open,Alejandro Falla,Alessandro Giannessi,Melzer G.,Zeballos H.,R32,,1st Round,,1.91,1.86,,
Quito,Ecuador Open,Roberto Carballes Baena,Rogerio Dutra Silva,Giraldo S.,Becker B.,R32,,1st Round,,1.21,4.33,,
Quito,Ecuador Open,Giovanni Lapentti,Thiago Monteiro,Tipsarevic J.,Gimeno-Traver D.,R32,,1st Round,,1.29,3.53,,
Quito,Ecuador Open,Matthew Ebden,Agustin Velotti,Lapentti G.,Monteiro T.,R32,,1st Round,,5.34,1.15,,
Quito,Ecuador Open,Nicolas Kicker,Guido Andreozzi,Olivo R.,Gomez E.,R32,,1st Round,,1.33,3.26,,
Quito,Ecuador Open,Rajeev Ram,Alexandr Dolgopolov,Ebden M.,Velotti A.,R32,,1st Round,,3.14,1.35,,
Quito,Ecuador Open,Renzo Olivo,Emilio Gomez,Carballes Baena R.,Dutra Silva R.,R32,,1st Round,,2,1.78,,
Quito,Ecuador Open,Santiago Giraldo,Benjamin Becker,Kicker N.,Andreozzi G.,R32,,1st Round,,2.2,1.65,,
Quito,Ecuador Open,Janko Tipsarevic,Daniel Gimeno Traver,Ram R.,Dolgopolov O.,R32,,1st Round,,3.49,1.29,,
Quito,Ecuador Open,Gerald Melzer,Horacio Zeballos,Falla A.,Giannessi A.,R32,,1st Round,,1.63,2.23,,
Quito,Ecuador Open,Federico Gaio,Joao Souza,Gaio F.,Souza J.,R32,,1st Round,,2.01,1.78,,
Quito,Ecuador Open,Victor Estrella,Andrej Martin,Estrella Burgos V.,Martin A.,R32,,1st Round,,1.26,3.75,,
Quito,Ecuador Open,Albert Ramos,Alejandro Falla,Olivo R.,Giraldo S.,R16,,2nd Round,,2.47,1.53,,
Quito,Ecuador Open,Roberto Carballes Baena,Giovanni Lapentti,Bellucci T.,Tipsarevic J.,R16,,2nd Round,,1.8,1.97,,
Quito,Ecuador Open,Paolo Lorenzi,Matthew Ebden,Carballes Baena R.,Lapentti G.,R16,,2nd Round,,1.28,3.59,,
Quito,Ecuador Open,Rajeev Ram,Nicolas Kicker,Ramos-Vinolas A.,Falla A.,R16,,2nd Round,,1.25,3.81,,
Quito,Ecuador Open,Renzo Olivo,Santiago Giraldo,Lorenzi P.,Ebden M.,R16,,2nd Round,,1.15,5.3,,
Quito,Ecuador Open,Thomaz Bellucci,Janko Tipsarevic,Ram R.,Kicker N.,R16,,2nd Round,,2.3,1.59,,
Quito,Ecuador Open,Federico Gaio,Gerald Melzer,Gaio F.,Melzer G.,R16,,2nd Round,,3.26,1.33,,
Quito,Ecuador Open,Victor Estrella,Ivo Karlovic,Estrella Burgos V.,Karlovic I.,R16,,2nd Round,,2.2,1.66,,
Quito,Ecuador Open,Albert Ramos,Roberto Carballes Baena,Ramos-Vinolas A.,Carballes Baena R.,QF,,Quarterfinals,,1.32,3.36,,
Quito,Ecuador Open,Paolo Lorenzi,Rajeev Ram,Lorenzi P.,Ram R.,QF,,Quarterfinals,,1.29,3.58,,
Quito,Ecuador Open,Thomaz Bellucci,Renzo Olivo,Bellucci T.,Olivo R.,QF,,Quarterfinals,,1.39,2.94,,
Quito,Ecuador Open,Victor Estrella,Federico Gaio,Estrella Burgos V.,Gaio F.,QF,,Quarterfinals,,1.4,2.92,,
Quito,Ecuador Open,Paolo Lorenzi,Albert Ramos,Lorenzi P.,Ramos-Vinolas A.,SF,,Semifinals,,2.33,1.59,,
Quito,Ecuador Open,Victor Estrella,Thomaz Bellucci,Estrella Burgos V.,Bellucci T.,SF,,Semifinals,,2.64,1.47,,
Quito,Ecuador Open,Victor Estrella,Paolo Lorenzi,Estrella Burgos V.,Lorenzi P.,F,,The Final,,2.53,1.51,,
Sofia,Garanti Koza Sofia Open,Radu Albot,Alexandar Lazarov,Albot R.,Lazarov A.,R32,,1st Round,,1.15,5.19,,
Sofia,Garanti Koza Sofia Open,Andreas Seppi,Damir Dzumhur,Muller G.,Bourgue M.,R32,,1st Round,,1.15,5.37,,
Sofia,Garanti Koza Sofia Open,Steve Darcis,Maximilian Marterer,Stebe C.M.,Gabashvili T.,R32,,1st Round,,2.01,1.78,,
Sofia,Garanti Koza Sofia Open,Cedrik Marcel Stebe,Teymuraz Gabashvili,Youzhny M.,Tepavac M.,R32,,1st Round,,1.26,3.81,,
Sofia,Garanti Koza Sofia Open,Mikhail Youzhny,Marko Tepavac,Haase R.,Kuzmanov D.,R32,,1st Round,,1.13,5.92,,
Sofia,Garanti Koza Sofia Open,Gilles Muller,Mathias Bourgue,Klizan M.,Kuznetsov An.,R32,,1st Round,,2.45,1.53,,
Sofia,Garanti Koza Sofia Open,Viktor Troicki,Cem Ilkel,Darcis S.,Marterer M.,R32,,1st Round,,1.52,2.48,,
Sofia,Garanti Koza Sofia Open,Robin Haase,Dimitar Kuzmanov,Basilashvili N.,Mannarino A.,R32,,1st Round,,3.27,1.32,,
Sofia,Garanti Koza Sofia Open,Jerzy Janowicz,Dudi Sela,Troicki V.,Ilkel C.,R32,,1st Round,,1.05,10.02,,
Sofia,Garanti Koza Sofia Open,Martin Klizan,Andrey Kuznetsov,Brands D.,Chiudinelli M.,R32,,1st Round,,1.47,2.62,,
Sofia,Garanti Koza Sofia Open,Daniel Brands,Marco Chiudinelli,Janowicz J.,Sela D.,R32,,1st Round,,1.56,2.39,,
Sofia,Garanti Koza Sofia Open,Nikoloz Basilashvili,Adrian Mannarino,Seppi A.,Dzumhur D.,R32,,1st Round,,1.73,2.08,,
Sofia,Garanti Koza Sofia Open,David Goffin,Radu Albot,Goffin D.,Albot R.,R16,,2nd Round,,1.07,8.28,,
Sofia,Garanti Koza Sofia Open,Steve Darcis,Andreas Seppi,Bautista Agut R.,Stebe C.M.,R16,,2nd Round,,1.09,7.15,,
Sofia,Garanti Koza Sofia Open,Roberto Bautista Agut,Cedrik Marcel Stebe,Klizan M.,Brands D.,R16,,2nd Round,,1.39,2.95,,
Sofia,Garanti Koza Sofia Open,Gilles Muller,Mikhail Youzhny,Muller G.,Youzhny M.,R16,,2nd Round,,1.31,3.36,,
Sofia,Garanti Koza Sofia Open,Viktor Troicki,Robin Haase,Troicki V.,Haase R.,R16,,2nd Round,,1.36,3.09,,
Sofia,Garanti Koza Sofia Open,Grigor Dimitrov,Jerzy Janowicz,Basilashvili N.,Thiem D.,R16,,2nd Round,,5.26,1.15,,
Sofia,Garanti Koza Sofia Open,Martin Klizan,Daniel Brands,Darcis S.,Seppi A.,R16,,2nd Round,,1.91,1.87,,
Sofia,Garanti Koza Sofia Open,Nikoloz Basilashvili,Dominic Thiem,Dimitrov G.,Janowicz J.,R16,,2nd Round,,1.19,4.62,,
Sofia,Garanti Koza Sofia Open,David Goffin,Steve Darcis,Bautista Agut R.,Muller G.,QF,,Quarterfinals,,1.5,2.55,,
Sofia,Garanti Koza Sofia Open,Roberto Bautista Agut,Gilles Muller,Goffin D.,Darcis S.,QF,,Quarterfinals,,1.3,3.44,,
Sofia,Garanti Koza Sofia Open,Grigor Dimitrov,Viktor Troicki,Dimitrov G.,Troicki V.,QF,,Quarterfinals,,1.29,3.58,,
Sofia,Garanti Koza Sofia Open,Nikoloz Basilashvili,Martin Klizan,Basilashvili N.,Klizan M.,QF,,Quarterfinals,,2.48,1.53,,
Sofia,Garanti Koza Sofia Open,David Goffin,Roberto Bautista Agut,Goffin D.,Bautista Agut R.,SF,,Semifinals,,1.83,1.96,,
Sofia,Garanti Koza Sofia Open,Grigor Dimitrov,Nikoloz Basilashvili,Dimitrov G.,Basilashvili N.,SF,,Semifinals,,1.09,7.63,,
Sofia,Garanti Koza Sofia Open,Grigor Dimitrov,David Goffin,Dimitrov G.,Goffin D.,F,,The Final,,1.37,3.06,,
Buenos Aires,Argentina Open,Alexandr Dolgopolov,Janko Tipsarevic,Mayer L.,Elias G.,R32,,1st Round,,1.93,1.83,,
Buenos Aires,Argentina Open,Guido Andreozzi,Renzo Olivo,Delbonis F.,Robert S.,R32,,1st Round,,1.22,4.29,,
Buenos Aires,Argentina Open,Gerald Melzer,Paolo Lorenzi,Dolgopolov O.,Tipsarevic J.,R32,,1st Round,,1.95,1.82,,
Buenos Aires,Argentina Open,Alessandro Giannessi,Rogerio Dutra Silva,Berlocq C.,Kovalik J.,R32,,1st Round,,1.56,2.4,,
Buenos Aires,Argentina Open,Leonardo Mayer,Gastao Elias,Andreozzi G.,Olivo R.,R32,,1st Round,,1.64,2.22,,
Buenos Aires,Argentina Open,Albert Ramos,Guido Pella,Ramos-Vinolas A.,Pella G.,R32,,1st Round,,1.52,2.48,,
Buenos Aires,Argentina Open,Tommy Robredo,Fabio Fognini,Giannessi A.,Dutra Silva R.,R32,,1st Round,,2.38,1.56,,
Buenos Aires,Argentina Open,Thiago Monteiro,Victor Estrella,Robredo T.,Fognini F.,R32,,1st Round,,3.39,1.31,,
Buenos Aires,Argentina Open,Carlos Berlocq,Jozef Kovalik,Schwartzman D.,Bagnis F.,R32,,1st Round,,1.38,2.96,,
Buenos Aires,Argentina Open,Joao Sousa,Horacio Zeballos,Sousa J.,Zeballos H.,R32,,1st Round,,1.46,2.64,,
Buenos Aires,Argentina Open,Federico Delbonis,Stephane Robert,Monteiro T.,Estrella Burgos V.,R32,,1st Round,,1.68,2.15,,
Buenos Aires,Argentina Open,Diego Schwartzman,Facundo Bagnis,Melzer G.,Lorenzi P.,R32,,1st Round,,2.31,1.59,,
Buenos Aires,Argentina Open,Alexandr Dolgopolov,Pablo Cuevas,Ramos-Vinolas A.,Mayer L.,R16,,2nd Round,,1.65,2.2,,
Buenos Aires,Argentina Open,Gerald Melzer,Guido Andreozzi,Sousa J.,Delbonis F.,R16,,2nd Round,,2.45,1.54,,
Buenos Aires,Argentina Open,Pablo Carreno Busta,Alessandro Giannessi,Carreno Busta P.,Giannessi A.,R16,,2nd Round,,1.2,4.41,,
Buenos Aires,Argentina Open,Albert Ramos,Leonardo Mayer,Nishikori K.,Schwartzman D.,R16,,2nd Round,,1.2,4.41,,
Buenos Aires,Argentina Open,Thiago Monteiro,Tommy Robredo,Dolgopolov O.,Cuevas P.,R16,,2nd Round,,2.33,1.59,,
Buenos Aires,Argentina Open,Carlos Berlocq,David Ferrer,Melzer G.,Andreozzi G.,R16,,2nd Round,,1.88,1.89,,
Buenos Aires,Argentina Open,Joao Sousa,Federico Delbonis,Berlocq C.,Ferrer D.,R16,,2nd Round,,3.14,1.35,,
Buenos Aires,Argentina Open,Kei Nishikori,Diego Schwartzman,Monteiro T.,Robredo T.,R16,,2nd Round,,2.12,1.71,,
Buenos Aires,Argentina Open,Alexandr Dolgopolov,Gerald Melzer,Carreno Busta P.,Ramos-Vinolas A.,QF,,Quarterfinals,,1.64,2.23,,
Buenos Aires,Argentina Open,Pablo Carreno Busta,Albert Ramos,Dolgopolov O.,Melzer G.,QF,,Quarterfinals,,1.47,2.66,,
Buenos Aires,Argentina Open,Carlos Berlocq,Thiago Monteiro,Nishikori K.,Sousa J.,QF,,Quarterfinals,,1.19,4.5,,
Buenos Aires,Argentina Open,Kei Nishikori,Joao Sousa,Berlocq C.,Monteiro T.,QF,,Quarterfinals,,1.57,2.38,,
Buenos Aires,Argentina Open,Alexandr Dolgopolov,Pablo Carreno Busta,Dolgopolov O.,Carreno Busta P.,SF,,Semifinals,,2.19,1.67,,
Buenos Aires,Argentina Open,Kei Nishikori,Carlos Berlocq,Nishikori K.,Berlocq C.,SF,,Semifinals,,1.14,5.62,,
Buenos Aires,Argentina Open,Alexandr Dolgopolov,Kei Nishikori,Dolgopolov O.,Nishikori K.,F,,The Final,,4.43,1.2,,
Memphis,Memphis Open,Yoshihito Nishioka,Guillermo Garcia Lopez,Nishioka Y.,Garcia-Lopez G.,R32,,1st Round,,1.67,2.17,,
Memphis,Memphis Open,Reilly Opelka,Jared Donaldson,Young D.,Mannarino A.,R32,,1st Round,,2.1,1.71,,
Memphis,Memphis Open,Donald Young,Adrian Mannarino,Dzumhur D.,Anderson K.,R32,,1st Round,,2.8,1.42,,
Memphis,Memphis Open,Ryan Harrison,Konstantin Kravchuk,Opelka R.,Donaldson J.,R32,,1st Round,,1.85,1.91,,
Memphis,Memphis Open,Damir Dzumhur,Kevin Anderson,King D.,Tomic B.,R32,,1st Round,,4.09,1.23,,
Memphis,Memphis Open,Steve Darcis,Radu Albot,Ebden M.,Polansky P.,R32,,1st Round,,2.25,1.63,,
Memphis,Memphis Open,Darian King,Bernard Tomic,Harrison R.,Kravchuk K.,R32,,1st Round,,1.24,3.94,,
Memphis,Memphis Open,Mikhail Kukushkin,Benjamin Becker,Darcis S.,Albot R.,R32,,1st Round,,1.31,3.37,,
Memphis,Memphis Open,Tim Smyczek,Frances Tiafoe,Fritz T.,Lu Y.H.,R32,,1st Round,,1.85,1.92,,
Memphis,Memphis Open,Taylor Fritz,Yen Hsun Lu,Smyczek T.,Tiafoe F.,R32,,1st Round,,2.5,1.52,,
Memphis,Memphis Open,Matthew Ebden,Peter Polansky,Basilashvili N.,Thompson J.,R32,,1st Round,,2.38,1.56,,
Memphis,Memphis Open,Nikoloz Basilashvili,Jordan Thompson,Kukushkin M.,Becker B.,R32,,1st Round,,1.5,2.5,,
Memphis,Memphis Open,John Isner,Yoshihito Nishioka,Dzumhur D.,Darcis S.,R16,,2nd Round,,2.39,1.56,,
Memphis,Memphis Open,Donald Young,Reilly Opelka,Young D.,Opelka R.,R16,,2nd Round,,1.81,1.97,,
Memphis,Memphis Open,Ryan Harrison,Sam Querrey,Isner J.,Nishioka Y.,R16,,2nd Round,,1.2,4.41,,
Memphis,Memphis Open,Damir Dzumhur,Steve Darcis,Harrison R.,Querrey S.,R16,,2nd Round,,1.82,1.95,,
Memphis,Memphis Open,Mikhail Kukushkin,Darian King,Johnson S.,Smyczek T.,R16,,2nd Round,,1.25,3.87,,
Memphis,Memphis Open,Steve Johnson,Tim Smyczek,Kukushkin M.,King D.,R16,,2nd Round,,1.59,2.33,,
Memphis,Memphis Open,Matthew Ebden,Taylor Fritz,Basilashvili N.,Karlovic I.,R16,,2nd Round,,2.52,1.51,,
Memphis,Memphis Open,Nikoloz Basilashvili,Ivo Karlovic,Ebden M.,Fritz T.,R16,,2nd Round,,2.97,1.39,,
