tourney_name,X,X.1,Winner,Loser,roundno,Round.,AvgW,AvgL,Avgoddsw,Avgoddsl
Cincinnati Masters,Medvedev,Rublev,Pouille,Kudla,3,6,1.56,2.42,,
Cincinnati Masters,Gasquet,Bautista,Nishioka,Thompson,3,6,1.68,2.18,,
Cincinnati Masters,Goffin,Nishioka,Kecmanovic,Auger-Aliassime,3,6,2.35,1.6,,
Cincinnati Masters,Djokovic,Carreno,Querrey,Herbert,4,6,1.59,2.36,,
Cincinnati Masters,Pouille,Khachanov,Pella,Ruud,4,6,1.54,2.48,,
Cincinnati Masters,Rublev,Federer,Londero,Berrettini,4,6,2.96,1.39,,
Cincinnati Masters,Medvedev,Lennard,Gasquet,Murray,4,6,1.58,2.39,,
Cincinnati Masters,Bautista,Kecmanovic,Struff,Karlovic,4,6,1.36,3.12,,
Cincinnati Masters,Gasquet,Schwartzman,Carreno,Simon,4,6,1.62,2.3,,
Cincinnati Masters,Nishioka,De,Kyrgios,Sonego,4,6,1.32,3.38,,
Cincinnati Masters,Goffin,Mannarino,Wawrinka,Dimitrov,4,6,1.38,3.05,,
Cincinnati Masters,Djokovic,Querrey,Goffin,Fritz,5,6,1.7,2.15,,
Cincinnati Masters,Carreno,Isner,Rublev,Basilashvili,5,6,1.95,1.85,,
Cincinnati Masters,Pouille,Shapovalov,Paire,Verdasco,5,6,1.76,2.05,,
Cincinnati Masters,Khachanov,Kyrgios,Tiafoe,Monfils,5,6,1.98,1.82,,
Cincinnati Masters,Federer,Ignacio,Schwartzman,Djere,5,6,1.25,3.93,,
Cincinnati Masters,Rublev,Wawrinka,Shapovalov,Sousa,5,6,1.49,2.61,,
Cincinnati Masters,Medvedev,Paire,Medvedev,Edmund,5,6,1.49,2.63,,
Cincinnati Masters,Lennard,Tsitsipas,Bautista,Hurkacz,5,6,1.42,2.86,,
Cincinnati Masters,Kecmanovic,Zverev,Opelka,Coric,5,6,1.81,2,,
Cincinnati Masters,Bautista,Tiafoe,Djokovic,Querrey,5,5,1.08,7.94,,
Cincinnati Masters,Schwartzman,Albot,Federer,Londero,5,5,1.03,12.14,,
Cincinnati Masters,Gasquet,Delbonis,Carreno,Isner,5,5,2.62,1.49,,
Cincinnati Masters,Nishioka,Nishikori,De,Opelka,5,5,1.69,2.18,,
Cincinnati Masters,De,Opelka,Gasquet,Delbonis,5,5,1.32,3.39,,
Cincinnati Masters,Goffin,Pella,Nishioka,Nishikori,5,5,3.34,1.33,,
Cincinnati Masters,Mannarino,Kukushkin,Medvedev,Paire,5,5,1.29,3.6,,
Cincinnati Masters,Querrey,Hugues,Struff,Tsitsipas,6,5,2.43,1.56,,
Cincinnati Masters,Carreno,Simon,Schwartzman,Albot,6,5,1.67,2.2,,
Cincinnati Masters,Isner,Lajovic,Rublev,Wawrinka,6,5,2.35,1.59,,
Cincinnati Masters,Shapovalov,Sousa,Goffin,Pella,6,5,1.56,2.42,,
Cincinnati Masters,Pouille,Kudla,Kecmanovic,Zverev,6,5,2.41,1.57,,
Cincinnati Masters,Kyrgios,Sonego,Mannarino,Kukushkin,6,5,1.58,2.38,,
Cincinnati Masters,Ignacio,Berrettini,Pouille,Shapovalov,6,5,2.5,1.53,,
Cincinnati Masters,Wawrinka,Dimitrov,Bautista,Tiafoe,6,5,1.3,3.51,,
Cincinnati Masters,Rublev,Basilashvili,Khachanov,Kyrgios,6,5,2.26,1.64,,
Cincinnati Masters,Medvedev,Edmund,Nishioka,De,6,4,2.48,1.54,,
Cincinnati Masters,Paire,Verdasco,Gasquet,Schwartzman,6,4,2.49,1.54,,
Cincinnati Masters,Lennard,Karlovic,Goffin,Mannarino,6,4,1.45,2.75,,
Cincinnati Masters,Kecmanovic,Auger,Medvedev,Struff,6,4,1.38,3.04,,
Cincinnati Masters,Tiafoe,Monfils,Bautista,Kecmanovic,6,4,1.38,3.04,,
Cincinnati Masters,Bautista,Hurkacz,Rublev,Federer,6,4,7.12,1.1,,
Cincinnati Masters,Albot,Cilic,Pouille,Khachanov,6,4,2.76,1.45,,
Cincinnati Masters,Schwartzman,Djere,Djokovic,Carreno,6,4,1.06,9.98,,
Cincinnati Masters,Gasquet,Murray,Gasquet,Bautista,6,3,4.06,1.24,,
Cincinnati Masters,Nishioka,Thompson,Goffin,Nishioka,6,3,1.48,2.65,,
Cincinnati Masters,De,Cecchinato,Medvedev,Rublev,6,3,1.31,3.45,,
Cincinnati Masters,Opelka,Coric,Djokovic,Pouille,6,3,1.04,11.02,,
Cincinnati Masters,Goffin,Fritz,Goffin,Gasquet,6,2,1.46,2.74,,
Cincinnati Masters,Pella,Ruud,Medvedev,Djokovic,6,2,3.39,1.33,,
Cincinnati Masters,Mannarino,Garin,Medvedev,Goffin,6,1,1.4,2.98,,
Winston-Salem,Hurkacz,Paire,Haase,Kudla,1,6,2.02,1.78,,
Winston-Salem,Paire,Johnson,Gunneswaran,Stebe,2,6,1.66,2.2,,
Winston-Salem,Hurkacz,Shapovalov,Harris,Munar,2,6,1.73,2.09,,
Winston-Salem,Paire,Carreno,Berdych,Seppi,3,6,1.75,2.07,,
Winston-Salem,Johnson,Millman,Copil,Klizan,3,6,1.97,1.83,,
Winston-Salem,Hurkacz,Tiafoe,Andujar,Jarry,3,6,3.12,1.36,,
Winston-Salem,Shapovalov,Rublev,Cecchinato,Bublik,3,6,2.33,1.59,,
Winston-Salem,Paire,Humbert,Lee,Laaksonen,4,6,1.92,1.87,,
Winston-Salem,Carreno,Sonego,Popyrin,Monteiro,4,6,1.42,2.82,,
Winston-Salem,Millman,Haase,Fratangelo,Weintraub,4,6,1.05,10.3,,
Winston-Salem,Johnson,Ruud,Sandgren,Murray,4,6,2.16,1.68,,
Winston-Salem,Tiafoe,Krajinovic,Carballes,Giron,4,6,2.22,1.64,,
Winston-Salem,Hurkacz,Lopez,Chardy,Sarmiento,4,6,1.28,3.68,,
Winston-Salem,Rublev,Querrey,Johnson,Moutet,4,6,1.35,3.16,,
Winston-Salem,Shapovalov,Kecmanovic,Rublev,Fabbiano,4,6,1.32,3.37,,
Winston-Salem,Paire,Gunneswaran,Dzumhur,Hoang,5,6,1.57,2.39,,
Winston-Salem,Humbert,Fratangelo,Millman,Cecchinato,5,5,1.4,2.92,,
Winston-Salem,Carreno,Copil,Haase,Sousa,5,5,2.17,1.68,,
Winston-Salem,Sonego,Dzumhur,Paire,Gunneswaran,5,5,1.49,2.61,,
Winston-Salem,Haase,Sousa,Carreno,Copil,5,5,1.33,3.29,,
Winston-Salem,Millman,Cecchinato,Hurkacz,Lee,5,5,1.18,4.88,,
Winston-Salem,Ruud,Harris,Ruud,Harris,5,5,1.66,2.22,,
Winston-Salem,Johnson,Evans,Krajinovic,Berdych,5,5,1.72,2.11,,
Winston-Salem,Krajinovic,Berdych,Lopez,Andujar,5,5,1.66,2.22,,
Winston-Salem,Tiafoe,Chardy,Humbert,Fratangelo,5,5,1.71,2.13,,
Winston-Salem,Lopez,Andujar,Johnson,Evans,5,5,2.06,1.8,,
Winston-Salem,Hurkacz,Hee,Kecmanovic,Popyrin,5,5,1.53,2.49,,
Winston-Salem,Querrey,Carballes,Querrey,Carballes,5,5,1.27,3.8,,
Winston-Salem,Rublev,Ramos,Sonego,Dzumhur,5,5,1.48,2.63,,
Winston-Salem,Kecmanovic,Popyrin,Shapovalov,Sandgren,5,5,1.38,3.04,,
Winston-Salem,Shapovalov,Sandgren,Rublev,Ramos-Vinolas,5,5,1.34,3.26,,
Winston-Salem,Gunneswaran,Marcel,Tiafoe,Chardy,6,5,1.6,2.31,,
Winston-Salem,Fratangelo,Weintraub,Millman,Haase,6,4,1.58,2.38,,
Winston-Salem,Copil,Klizan,Paire,Humbert,6,4,1.81,1.99,,
Winston-Salem,Dzumhur,Hoang,Johnson,Ruud,6,4,1.44,2.76,,
Winston-Salem,Haase,Kudla,Carreno,Sonego,6,4,1.73,2.09,,
Winston-Salem,Cecchinato,Bublik,Shapovalov,Kecmanovic,6,4,1.66,2.2,,
Winston-Salem,Harris,Munar,Hurkacz,Lopez,6,4,1.38,3,,
Winston-Salem,Johnson,Moutet,Tiafoe,Krajinovic,6,4,1.78,2.02,,
Winston-Salem,Berdych,Seppi,Rublev,Querrey,6,4,1.99,1.82,,
Winston-Salem,Chardy,Sarmiento,Paire,Carreno,6,3,1.97,1.84,,
Winston-Salem,Andujar,Jarry,Johnson,Millman,6,3,1.61,2.32,,
Winston-Salem,Hee,Laaksonen,Shapovalov,Rublev,6,3,1.79,2.02,,
Winston-Salem,Carballes,Giron,Hurkacz,Tiafoe,6,3,1.89,1.91,,
Winston-Salem,Rublev,Fabbiano,Paire,Johnson,6,2,2.46,1.54,,
Winston-Salem,Popyrin,Monteiro,Hurkacz,Shapovalov,6,2,2.56,1.51,,
Winston-Salem,Sandgren,Murray,Hurkacz,Paire,6,1,1.51,2.57,,
US Open,Nadal,Medvedev,Lajovic,Darcis,1,7,1.2,4.59,,
US Open,Nadal,Berrettini,Garin,Eubanks,2,7,1.36,3.16,,
US Open,Medvedev,Dimitrov,Kudla,Tipsarevic,2,7,1.56,2.42,,
US Open,Nadal,Schwartzman,Klahn,Monteiro,3,7,1.61,2.32,,
US Open,Berrettini,Monfils,Brooksby,Berdych,3,7,3.67,1.29,,
US Open,Dimitrov,Federer,Basilashvili,Fucsovics,3,7,1.66,2.23,,
US Open,Medvedev,Wawrinka,Nishikori,Trungelliti,3,7,1.05,10.74,,
US Open,Nadal,Cilic,De,Herbert,4,7,1.28,3.71,,
US Open,Schwartzman,Zverev,Evans,Mannarino,4,7,1.79,2.03,,
US Open,Monfils,Andujar,Medvedev,Gunneswaran,4,7,1.01,20.19,,
US Open,Berrettini,Rublev,Opelka,Fognini,4,7,1.73,2.12,,
US Open,Dimitrov,De,Dellien,Kwon,4,7,7.93,1.08,,
US Open,Federer,Goffin,Lorenzi,Svajda,4,7,1.06,9.21,,
US Open,Medvedev,Koepfer,Djokovic,Carballes,4,7,1.02,17.33,,
US Open,Wawrinka,Djokovic,Kecmanovic,Djere,4,7,1.2,4.63,,
US Open,Nadal,Chung,Dimitrov,Seppi,5,7,1.31,3.48,,
US Open,Cilic,Isner,Londero,Querrey,5,7,3.62,1.29,,
US Open,Schwartzman,Sandgren,Goffin,Moutet,5,7,1.07,8.63,,
US Open,Zverev,Bedene,Barrere,Norrie,5,7,3.43,1.32,,
US Open,Andujar,Bublik,Koepfer,Munar,5,7,1.41,2.93,,
US Open,Monfils,Shapovalov,Pouille,Kohlschreiber,5,7,1.48,2.66,,
US Open,Berrettini,Popyrin,Dzumhur,Benchetrit,5,7,1.38,3.03,,
US Open,Rublev,Kyrgios,Coric,Donskoy,5,7,1.24,4.1,,
US Open,De,Nishikori,Chardy,Hurkacz,5,7,3.34,1.33,,
US Open,Dimitrov,Majchrzak,Cuevas,Sock,5,7,1.63,2.29,,
US Open,Goffin,Carreno,Carreno,Pella,5,7,1.83,1.97,,
US Open,Federer,Evans,Lopez,Fritz,5,7,3.78,1.27,,
US Open,Medvedev,Lopez,Nishioka,Giron,5,7,1.3,3.53,,
US Open,Koepfer,Basilashvili,Majchrzak,Jarry,5,7,2.02,1.79,,
US Open,Wawrinka,Lorenzi,Wawrinka,Sinner,5,7,1.15,5.4,,
US Open,Djokovic,Kudla,Berankis,Vesely,5,7,1.77,2.07,,
US Open,Nadal,Kokkinakis,Federer,Nagal,6,7,1.01,23.33,,
US Open,Chung,Verdasco,Popyrin,Delbonis,6,7,1.63,2.29,,
US Open,Cilic,Marcel,Berrettini,Gasquet,6,7,2.26,1.64,,
US Open,Isner,Lennard,Simon,Fratangelo,6,7,1.46,2.72,,
US Open,Sandgren,Pospisil,Kukushkin,Bautista,6,7,7.88,1.08,,
US Open,Schwartzman,Gerasimov,Sonego,Granollers,6,7,1.5,2.6,,
US Open,Bedene,Paire,Rublev,Tsitsipas,6,7,2.59,1.5,,
US Open,Zverev,Tiafoe,Bublik,Giraldo,6,7,1.64,2.27,,
US Open,Bublik,Fabbiano,Cilic,Klizan,6,7,1.13,6.19,,
US Open,Andujar,Sonego,Verdasco,Kamke,6,7,1.3,3.5,,
US Open,Shapovalov,Laaksonen,Thompson,Sousa,6,7,1.77,2.05,,
US Open,Monfils,Copil,Andujar,Edmund,6,7,4.64,1.2,,
US Open,Popyrin,Kukushkin,Isner,Garcia-Lopez,6,7,1.17,5.07,,
US Open,Berrettini,Thompson,Zverev,Albot,6,7,1.44,2.81,,
US Open,Kyrgios,Hoang,Stebe,Krajinovic,6,7,4.84,1.18,,
US Open,Rublev,Simon,Struff,Ruud,6,7,1.36,3.16,,
US Open,Nishikori,Klahn,Sandgren,Tsonga,6,7,2.87,1.42,,
US Open,De,Garin,Fabbiano,Thiem,6,7,5.52,1.15,,
US Open,Majchrzak,Cuevas,Chung,Escobedo,6,7,1.19,4.77,,
US Open,Dimitrov,Coric,Copil,Humbert,6,7,2.92,1.41,,
US Open,Goffin,Barrere,Pospisil,Khachanov,6,7,7.19,1.1,,
US Open,Carreno,Berankis,Kokkinakis,Ivashka,6,7,1.89,1.92,,
US Open,Evans,Pouille,Schwartzman,Haase,6,7,1.26,3.88,,
US Open,Federer,Dzumhur,Bedene,Kovalik,6,7,1.21,4.42,,
US Open,Medvedev,Dellien,Paire,Schnur,6,7,1.25,3.95,,
US Open,Lopez,Nishioka,Gerasimov,Harris,6,7,1.58,2.39,,
US Open,Basilashvili,Brooksby,Tiafoe,Karlovic,6,7,1.26,3.91,,
US Open,Koepfer,Opelka,Hoang,Mayer,6,7,2.56,1.52,,
US Open,Lorenzi,Kecmanovic,Shapovalov,Auger-Aliassime,6,7,1.65,2.24,,
US Open,Wawrinka,Chardy,Laaksonen,Cecchinato,6,7,2.27,1.64,,
US Open,Kudla,Lajovic,Monfils,Ramos-Vinolas,6,7,1.25,4.03,,
US Open,Djokovic,Ignacio,Nadal,Millman,6,7,1.02,16.21,,
US Open,Nadal,Millman,Kyrgios,Johnson,7,7,1.43,2.82,,
US Open,Kokkinakis,Ivashka,Dimitrov,Coric,7,6,2.3,1.62,,
US Open,Chung,Escobedo,Nishikori,Klahn,7,6,1.13,6.26,,
US Open,Verdasco,Kamke,Federer,Dzumhur,7,6,1.04,11.44,,
US Open,Cilic,Klizan,Djokovic,Londero,7,6,1.01,19.48,,
US Open,Marcel,Krajinovic,Koepfer,Opelka,7,6,2.95,1.4,,
US Open,Lennard,Ruud,Goffin,Barrere,7,6,1.06,9.7,,
US Open,Isner,Garcia,De,Garin,7,6,1.2,4.56,,
US Open,Pospisil,Khachanov,Majchrzak,Cuevas,7,6,2.09,1.75,,
US Open,Sandgren,Tsonga,Evans,Pouille,7,6,2.1,1.73,,
US Open,Gerasimov,Harris,Kudla,Lajovic,7,6,2.77,1.45,,
US Open,Schwartzman,Haase,Zverev,Tiafoe,7,6,1.52,2.55,,
US Open,Paire,Schnur,Lorenzi,Kecmanovic,7,6,9.32,1.06,,
US Open,Bedene,Kovalik,Bedene,Paire,7,6,2.65,1.48,,
US Open,Tiafoe,Karlovic,Carreno,Berankis,7,6,1.25,3.99,,
US Open,Zverev,Albot,Wawrinka,Chardy,7,6,1.33,3.34,,
US Open,Fabbiano,Thiem,Medvedev,Dellien,7,6,1.02,14.3,,
US Open,Bublik,Giraldo,Berrettini,Thompson,7,6,1.51,2.56,,
US Open,Sonego,Granollers,Lopez,Nishioka,7,6,2.85,1.43,,
US Open,Andujar,Edmund,Basilashvili,Brooksby,7,6,1.22,4.35,,
US Open,Shapovalov,Auger,Isner,Struff,7,6,1.74,2.1,,
US Open,Laaksonen,Cecchinato,Popyrin,Kukushkin,7,6,2.06,1.76,,
US Open,Copil,Humbert,Bublik,Fabbiano,7,6,2.44,1.56,,
US Open,Monfils,Ramos,Andujar,Sonego,7,6,3.26,1.34,,
US Open,Kukushkin,Bautista,Shapovalov,Laaksonen,7,6,1.06,9.3,,
US Open,Popyrin,Delbonis,Rublev,Simon,7,6,1.35,3.21,,
US Open,Thompson,Sousa,Schwartzman,Gerasimov,7,6,1.23,4.19,,
US Open,Berrettini,Gasquet,Kyrgios,Hoang,7,6,1.09,7.26,,
US Open,Kyrgios,Johnson,Sandgren,Pospisil,7,6,1.53,2.52,,
US Open,Hoang,Mayer,Monfils,Copil,7,6,1.13,6.01,,
US Open,Simon,Fratangelo,Chung,Verdasco,7,6,1.81,2,,
US Open,Rublev,Tsitsipas,Nadal,Kokkinakis,7,6,1.04,10.92,,
US Open,Nishikori,Trungelliti,Cilic,Stebe,7,6,1.09,7.7,,
US Open,Klahn,Monteiro,De,Nishikori,7,5,2.47,1.55,,
US Open,De,Hugues,Federer,Evans,7,5,1.16,5.27,,
US Open,Garin,Eubanks,Goffin,Carreno,7,5,1.34,3.3,,
US Open,Majchrzak,Jarry,Wawrinka,Lorenzi,7,5,1.07,9.12,,
US Open,Cuevas,Sock,Dimitrov,Majchrzak,7,5,1.27,3.86,,
US Open,Dimitrov,Seppi,Koepfer,Basilashvili,7,5,2.45,1.55,,
US Open,Coric,Donskoy,Medvedev,Lopez,7,5,1.3,3.59,,
US Open,Goffin,Moutet,Djokovic,Kudla,7,5,1.08,8.26,,
US Open,Barrere,Norrie,Andujar,Bublik,7,5,1.55,2.46,,
US Open,Berankis,Vesely,Nadal,Chung,7,5,1.02,15.67,,
US Open,Carreno,Pella,Zverev,Bedene,7,5,1.26,3.87,,
US Open,Pouille,Kohlschreiber,Cilic,Isner,7,5,2.01,1.81,,
US Open,Evans,Mannarino,Berrettini,Popyrin,7,5,1.34,3.22,,
US Open,Dzumhur,Benchetrit,Schwartzman,Sandgren,7,5,1.25,4.09,,
US Open,Federer,Nagal,Monfils,Shapovalov,7,5,1.72,2.14,,
US Open,Medvedev,Gunneswaran,Rublev,Kyrgios,7,5,2.58,1.51,,
US Open,Dellien,Woo,Federer,Goffin,7,4,1.16,5.24,,
US Open,Nishioka,Giron,Dimitrov,De,7,4,2.78,1.44,,
US Open,Lopez,Fritz,Medvedev,Koepfer,7,4,1.14,6.01,,
US Open,Basilashvili,Fucsovics,Wawrinka,Djokovic,7,4,4.65,1.2,,
US Open,Brooksby,Berdych,Schwartzman,Zverev,7,4,1.99,1.84,,
US Open,Koepfer,Munar,Berrettini,Rublev,7,4,2.75,1.46,,
US Open,Opelka,Fognini,Monfils,Andujar,7,4,1.17,5.09,,
US Open,Lorenzi,Svajda,Nadal,Cilic,7,4,1.07,8.79,,
US Open,Kecmanovic,Djere,Medvedev,Wawrinka,7,3,2.03,1.81,,
US Open,Chardy,Hurkacz,Dimitrov,Federer,7,3,9.44,1.06,,
US Open,Wawrinka,Sinner,Berrettini,Monfils,7,3,2.57,1.52,,
US Open,Lajovic,Darcis,Nadal,Schwartzman,7,3,1.06,9.99,,
US Open,Kudla,Tipsarevic,Medvedev,Dimitrov,7,2,1.46,2.78,,
US Open,Ignacio,Querrey,Nadal,Berrettini,7,2,1.06,9.96,,
US Open,Djokovic,Carballes,Nadal,Medvedev,7,1,1.19,4.96,,
Metz,Tsonga,Bedene,Hoang,Stebe,1,5,1.6,2.33,,
Metz,Bedene,Paire,Verdasco,Darcis,2,5,1.24,4.03,,
Metz,Tsonga,Pouille,Krajinovic,Gojowczyk,2,5,1.71,2.12,,
Metz,Bedene,Carreno,Barrere,Hurkacz,3,5,2.78,1.43,,
Metz,Paire,Barrere,Herbert,Struff,3,5,2.79,1.43,,
Metz,Pouille,Krajinovic,Gasquet,Granollers,3,5,1.38,3.01,,
Metz,Tsonga,Basilashvili,Sonego,Otte,3,5,1.32,3.33,,
Metz,Carreno,Goffin,Tsonga,Andujar,4,5,1.18,4.86,,
Metz,Bedene,Simon,Carreno,Lenz,4,5,1.24,3.97,,
Metz,Paire,Gasquet,Bedene,Roumane,4,5,1.35,3.15,,
Metz,Barrere,Hoang,Simon,Copil,4,5,1.45,2.7,,
Metz,Krajinovic,Verdasco,Maden,Humbert,4,5,3.58,1.29,,
Metz,Pouille,Sonego,Barrere,Hoang,4,4,1.64,2.23,,
Metz,Tsonga,Hugues,Paire,Gasquet,4,4,2.37,1.58,,
Metz,Basilashvili,Maden,Krajinovic,Verdasco,4,4,1.92,1.87,,
Metz,Carreno,Lenz,Bedene,Simon,5,4,2.33,1.59,,
Metz,Bedene,Roumane,Carreno,Goffin,5,4,2.53,1.51,,
Metz,Simon,Copil,Pouille,Sonego,5,4,1.75,2.06,,
Metz,Gasquet,Granollers,Tsonga,Herbert,5,4,1.36,3.09,,
Metz,Hoang,Marcel,Basilashvili,Maden,5,4,1.58,2.36,,
Metz,Barrere,Hurkacz,Bedene,Carreno,5,3,2.58,1.5,,
Metz,Verdasco,Darcis,Paire,Barrere,5,3,1.56,2.43,,
Metz,Krajinovic,Gojowczyk,Pouille,Krajinovic,5,3,1.66,2.22,,
Metz,Sonego,Otte,Tsonga,Basilashvili,5,3,1.5,2.59,,
Metz,Hugues,Lennard,Bedene,Paire,5,2,1.86,1.93,,
Metz,Tsonga,Andujar,Tsonga,Pouille,5,2,1.67,2.2,,
Metz,Maden,Humbert,Tsonga,Bedene,5,1,1.38,3.03,,
St. Petersburg,Medvedev,Coric,Mannarino,Travaglia,1,5,1.46,2.67,,
St. Petersburg,Medvedev,Gerasimov,Kukushkin,Sinner,2,5,1.61,2.31,,
St. Petersburg,Coric,Sousa,Dzumhur,Tipsarevic,2,5,1.37,3.07,,
St. Petersburg,Medvedev,Rublev,Carballes,Klizan,3,5,2.05,1.76,,
St. Petersburg,Gerasimov,Berrettini,Gerasimov,Rosol,3,5,1.48,2.63,,
St. Petersburg,Coric,Ruud,Donskoy,Viola,3,5,1.3,3.44,,
St. Petersburg,Sousa,Kukushkin,Berankis,Sela,3,5,1.32,3.33,,
St. Petersburg,Medvedev,Donskoy,Rublev,Ivashka,4,5,1.34,3.2,,
St. Petersburg,Rublev,Berankis,Sousa,Kovalik,4,5,1.3,3.46,,
St. Petersburg,Berrettini,Carballes,Fucsovics,Vatutin,4,5,1.42,2.83,,
St. Petersburg,Gerasimov,Mannarino,Caruso,Fabbiano,4,5,2.3,1.61,,
St. Petersburg,Ruud,Caruso,Ruud,Bublik,4,5,2.02,1.79,,
St. Petersburg,Coric,Fucsovics,Kukushkin,Dzumhur,4,4,1.62,2.29,,
St. Petersburg,Kukushkin,Dzumhur,Gerasimov,Mannarino,4,4,2.16,1.69,,
St. Petersburg,Sousa,Khachanov,Coric,Fucsovics,4,4,1.7,2.15,,
St. Petersburg,Donskoy,Viola,Ruud,Caruso,5,4,1.44,2.75,,
St. Petersburg,Berankis,Sela,Berrettini,Carballes,5,4,1.22,4.24,,
St. Petersburg,Rublev,Ivashka,Sousa,Khachanov,5,4,3.03,1.38,,
St. Petersburg,Carballes,Klizan,Medvedev,Donskoy,5,4,1.1,6.82,,
St. Petersburg,Gerasimov,Rosol,Rublev,Berankis,5,4,1.44,2.76,,
St. Petersburg,Mannarino,Travaglia,Coric,Ruud,5,3,1.59,2.35,,
St. Petersburg,Ruud,Bublik,Sousa,Kukushkin,5,3,1.83,1.97,,
St. Petersburg,Caruso,Fabbiano,Gerasimov,Berrettini,5,3,3.56,1.29,,
St. Petersburg,Fucsovics,Vatutin,Medvedev,Rublev,5,3,1.24,4.01,,
St. Petersburg,Kukushkin,Sinner,Coric,Sousa,5,2,1.82,1.99,,
St. Petersburg,Dzumhur,Tipsarevic,Medvedev,Gerasimov,5,2,1.14,5.61,,
St. Petersburg,Sousa,Kovalik,Medvedev,Coric,5,1,1.2,4.54,,
Chengdu,Carreno,Bublik,Garin,Edmund,1,5,2.97,1.39,,
Chengdu,Carreno,Shapovalov,Klahn,Jung,2,5,1.55,2.42,,
Chengdu,Bublik,Harris,Evans,Bai,2,5,1.14,5.46,,
Chengdu,Shapovalov,Gerasimov,Carreno,Albot,3,5,1.54,2.42,,
Chengdu,Carreno,Garin,Lajovic,Londero,3,5,1.67,2.19,,
Chengdu,Bublik,Dimitrov,Verdasco,Popyrin,3,5,1.73,2.1,,
Chengdu,Harris,Sousa,Harris,Fucsovics,3,5,NA,NA,,
Chengdu,Gerasimov,Isner,Gerasimov,Li,4,5,1.28,3.61,,
Chengdu,Shapovalov,Klahn,Sousa,Chung,4,5,2.48,1.54,,
Chengdu,Carreno,Paire,Thompson,Pospisil,4,5,1.72,2.1,,
Chengdu,Garin,Verdasco,Bublik,Fritz,4,5,3.15,1.35,,
Chengdu,Bublik,Thompson,Shapovalov,Berankis,4,5,1.38,3.03,,
Chengdu,Dimitrov,Evans,Dimitrov,Evans,4,4,1.5,2.56,,
Chengdu,Harris,Lajovic,Carreno,Paire,4,4,1.49,2.58,,
Chengdu,Sousa,Auger,Garin,Verdasco,4,4,2.47,1.54,,
Chengdu,Gerasimov,Li,Shapovalov,Klahn,5,4,1.25,3.9,,
Chengdu,Klahn,Jung,Sousa,Auger-Aliassime,5,4,2.03,1.78,,
Chengdu,Shapovalov,Berankis,Bublik,Thompson,5,4,2.37,1.57,,
Chengdu,Carreno,Albot,Harris,Lajovic,5,4,2.29,1.62,,
Chengdu,Verdasco,Popyrin,Gerasimov,Isner,5,4,2.52,1.52,,
Chengdu,Garin,Edmund,Bublik,Dimitrov,5,3,3.59,1.29,,
Chengdu,Bublik,Fritz,Harris,Sousa,5,3,2.62,1.49,,
Chengdu,Thompson,Pospisil,Shapovalov,Gerasimov,5,3,1.5,2.59,,
Chengdu,Evans,Bai,Carreno,Garin,5,3,1.43,2.81,,
Chengdu,Lajovic,Ignacio,Bublik,Harris,5,2,1.76,2.05,,
Chengdu,Sousa,Chung,Carreno,Bublik,5,1,1.4,2.94,,
Zhuhai,De,Mannarino,Norrie,Gojowczyk,1,5,1.51,2.53,,
Zhuhai,Mannarino,Ramos,Ramos-Vinolas,Nishioka,2,5,2.54,1.52,,
Zhuhai,De,Bautista,Wu,Ito,2,5,2.4,1.57,,
Zhuhai,Mannarino,Dzumhur,Mannarino,Zhang,3,5,1.31,3.43,,
Zhuhai,Ramos,Monfils,Andujar,Johnson,3,5,2.32,1.6,,
Zhuhai,De,Coric,Kecmanovic,Ruud,3,5,1.67,2.19,,
Zhuhai,Bautista,Seppi,Zhang,Koepfer,3,5,3.43,1.31,,
Zhuhai,Mannarino,Tsitsipas,Dzumhur,Cecchinato,4,5,1.42,2.84,,
Zhuhai,Dzumhur,Woo,De,Millman,4,5,1.48,2.64,,
Zhuhai,Monfils,Norrie,Murray,Sandgren,4,5,1.66,2.2,,
Zhuhai,Ramos,Kecmanovic,Kwon,Pouille,4,5,2.34,1.59,,
Zhuhai,De,Murray,Seppi,Kyrgios,4,5,2.49,1.53,,
Zhuhai,Coric,Wu,Ramos-Vinolas,Kecmanovic,4,4,2.28,1.62,,
Zhuhai,Seppi,Zhang,Monfils,Norrie,4,4,1.29,3.52,,
Zhuhai,Bautista,Andujar,Seppi,Zhang,4,4,1.37,3.14,,
Zhuhai,Mannarino,Zhang,Dzumhur,Kwon,5,4,2.27,1.63,,
Zhuhai,Dzumhur,Cecchinato,Bautista,Andujar,5,4,1.24,4.06,,
Zhuhai,Woo,Pouille,Mannarino,Tsitsipas,5,4,3.42,1.31,,
Zhuhai,Norrie,Gojowczyk,Coric,Wu,5,4,1.17,5.09,,
Zhuhai,Kecmanovic,Ruud,De,Murray,5,4,1.38,3.03,,
Zhuhai,Ramos,Nishioka,Ramos-Vinolas,Monfils,5,3,3.33,1.33,,
Zhuhai,De,Millman,Mannarino,Dzumhur,5,3,1.87,1.94,,
Zhuhai,Murray,Sandgren,Bautista,Seppi,5,3,1.22,4.3,,
Zhuhai,Wu,Ito,De,Coric,5,3,1.7,2.15,,
Zhuhai,Seppi,Kyrgios,Mannarino,Ramos-Vinolas,5,2,1.93,1.87,,
Zhuhai,Zhang,Koepfer,De,Bautista,5,2,2.31,1.61,,
