"","tourney_country","home_advan","tourney_name","surface","hard","clay","grass","tourney_level","gs_or_lower","X.3","winner_hand","winner_ioc","winner_age","X.4","loser_hand","loser_ioc","loser_age","left_hand_advan","score","round","round_no","minutes","w_fatigue","l_fatigue","w_SvGms","w_bpSaved","w_bpFaced","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_1stin_pc","w_svptWon_pc","w_rtnsvWon_pc","w_sgWon_pc","w_rtngWon_pc","w_avg_1stin_pc","w_avg_svptWon_pc","w_avg_rtnsvWon_pc","w_avg_sgWon_pc","w_avg_rtngWon_pc","w_avg_1stin_os_pc","w_avg_svptWon_os_pc","w_avg_rtnsvWon_os_pc","w_avg_sgWon_os_pc","w_avg_rtngWon_os_pc","w_avg_1stin_hth_pc","w_avg_svptWon_hth_pc","w_avg_rtnsvWon_hth_pc","w_avg_sgWon_hth_pc","w_avg_rtngWon_hth_pc","w_avg_1stin_hth_os_pc","w_avg_svptWon_hth_os_pc","w_avg_rtnsvWon_hth_os_pc","w_avg_sgWon_hth_os_pc","w_avg_rtngWon_hth_os_pc","l_SvGms","l_bpSaved","l_bpFaced","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_1stin_pc","l_svptWon_pc","l_rtnsvWon_pc","l_sgWon_pc","l_rtngWon_pc","l_avg_1stin_pc","l_avg_svptWon_pc","l_avg_rtnsvWon_pc","l_avg_sgWon_pc","l_avg_rtngWon_pc","l_avg_1stin_os_pc","l_avg_svptWon_os_pc","l_avg_rtnsvWon_os_pc","l_avg_sgWon_os_pc","l_avg_rtngWon_os_pc","l_avg_1stin_hth_pc","l_avg_svptWon_hth_pc","l_avg_rtnsvWon_hth_pc","l_avg_sgWon_hth_pc","l_avg_rtngWon_hth_pc","l_avg_1stin_hth_os_pc","l_avg_svptWon_hth_os_pc","l_avg_rtnsvWon_hth_os_pc","l_avg_sgWon_hth_os_pc","l_avg_rtngWon_hth_os_pc","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_hth","l_hth","w_hth_os","l_hth_os","w_mw_pc","w_mw_os_pc","l_mw_pc","l_mw_os_pc","win_lose","w_mplayed","l_mplayed","w_mplayed_os","l_mplayed_os","hth_mplayed","hth_mplayed_os","w_co_avg_svptWon_pc","w_co_avg_rtnsvWon_pc","w_co_avg_sgWon_pc","w_co_avg_rtngWon_pc","w_tbwon_pc","l_tbwon_pc","w_tbplayed","l_tbplayed","set1","set2","set3","set4","set5","l_co_avg_svptWon_pc","l_co_avg_rtnsvWon_pc","l_co_avg_sgWon_pc","l_co_avg_rtngWon_pc","w_co_mw_pc","l_co_mw_pc","w_co_mplayed","l_co_mplayed","w_co_avg_svptWon_os_pc","w_co_avg_rtnsvWon_os_pc","w_co_avg_sgWon_os_pc","w_co_avg_rtngWon_os_pc","l_co_avg_svptWon_os_pc","l_co_avg_rtnsvWon_os_pc","l_co_avg_sgWon_os_pc","l_co_avg_rtngWon_os_pc","w_co_mw_os_pc","l_co_mw_os_pc","w_co_mplayed_os","l_co_mplayed_os","Avgoddsw","Averoddsl","AS_home_advan","AS_sur_hard","AS_sur_clay","AS_sur_grass","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_odds","AS_win_lose","AS_win_lose_binary","surface.LR.","AS_rank"
"544","FRA",0,"Metz","Hard",1,0,0,"A",0,"Aljaz Bedene","R","SLO",30.16290212,"Pablo Carreno Busta","R","ESP",28.18069815,0,"6-4 7-5","QF",3,83,165,128,11,1,1,60,41,38,9,0.683333333,0.783333333,0.357142857,1,0.181818182,NA,0.631654397421875,0.369455977390625,0.77029142378125,0.231634666625,NA,0.650311170052632,0.354438039842105,0.802673018105263,0.198884789052632,NA,0.5399400455,0.479769392,0.588095238,0.419047619,NA,0,0,0,0,11,8,10,70,51,37,8,0.728571429,0.642857143,0.216666667,0.818181818,0,NA,0.624625849727272,0.375668783261363,0.781108069522727,0.247603519488636,NA,0.630081102625,0.376900556083333,0.796334489895833,0.255445814729167,NA,0.520230608,0.4600599545,0.580952381,0.411904762,NA,0,0,0,0,76,765,62,897,0.5,0.5,0,0,0.5,0.421052631578947,0.534090909090909,0.5625,"L",64,88,19,48,2,0,0.638021231726667,0.384962420626667,0.7888412303,0.2546627531,0.514285714285714,0.462962962962963,35,54,"6-4","7-5","","","",0.63604092558,0.38043425187,0.80799544057,0.26713749349,0.553333333333333,0.65,34,33,0.651417333083333,0.373469356916667,0.808355885166667,0.253163797,0.639758542333333,0.371430888666667,0.8324074075,0.234857978416667,0.416666666666667,0.5,8,7,2.58,1.5,0,1,0,0,0,0,-1.98220397,-37,132,0.628344501114386,0.37293769315083,0.771279853849071,0.243250564437657,0.639988676143036,0.366916134710719,0.800159830843741,0.241415053586082,0.520230608,0.4600599545,0.580952381,0.411904762,0,0,0,0,0.622956749302617,0.373540383450536,0.760353089434623,0.252976208205427,0.631406362583273,0.363133924240668,0.766792085170863,0.225129272736037,0.516483516483516,0.57190635451505,0.5,0,0.54016620498615,0.545454545454545,0.473741201949107,1.5,"L",0,"Hard",14
"545","CAN",0,"Canada Masters","Hard",1,0,0,"A",0,"Fabio Fognini","R","ITA",32.19986311,"Tommy Paul","R","USA",22.21765914,0,"7-6(3) 6-3","R32",5,96,0,65,10,2,4,66,43,34,9,0.651515152,0.651515152,0.451219512,0.8,0.363636364,NA,0.618081327684211,0.397442471596491,0.754767569877193,0.284925030412281,NA,0.619003747649123,0.390469526298246,0.745667769614035,0.263333299403509,NA,0,0,0,0,NA,0,0,0,0,11,7,11,82,45,30,15,0.548780488,0.548780488,0.348484848,0.636363636,0.2,NA,0.649629579,0.354497190583333,0.800468281666667,0.202972028,NA,0.6497988576,0.367267845,0.8063311688,0.2231818182,NA,0,0,0,0,NA,0,0,0,0,11,2420,128,427,0,0,0,0,0.631578947368421,0.596491228070175,0.416666666666667,0.5,"L",114,12,57,10,0,0,0.6427080988,0.363651584066667,0.787216394666667,0.223301282,0.538461538461538,0.5,39,6,"7-6(3)","6-3","","","",0.6036713138,0.3159580216,0.721082251,0.11,0.666666666666667,0,9,5,0.669705309,0.367256687333333,0.841666666666667,0.2,0.582455,0.320089752,0.712121212,0.121212121333333,0.666666666666667,0,3,3,1.72,2.13,0,1,0,0,0,0,-9.98220397,65,-1993,0.620424906413959,0.364492104159158,0.737491444583771,0.211928198906971,0.624645396955138,0.372380029737569,0.753816914339714,0.23035755085942,0,0,0,0,0,0,0,0,0.624063914057381,0.329580877926684,0.76354809863039,0.122601415504525,0.613296653888148,0.32338992647287,0.780730896980828,0.125885129929078,0.397489539748954,0.456,0,0,0,0,0.481481481481482,2.13,"L",0,"Hard",-117
"546","HUN",0,"Budapest","Clay",0,1,0,"A",0,"Marco Cecchinato","R","ITA",25.56057495,"Damir Dzumhur","R","BIH",25.9247091,0,"6-3 6-1","R16",4,59,73,0,8,3,3,42,34,28,6,0.80952381,0.80952381,0.509433962,1,0.5,NA,0.586834395,0.341558508,0.678940137,0.176760462,NA,0.594961573,0.347494387,0.692509243,0.189456069,NA,0.600455569,0.432039157,0.717171717,0.35,NA,0.627956081,0.525609756,0.742424243,0.525,8,2,6,53,42,22,4,0.79245283,0.490566038,0.19047619,0.5,0,NA,0.594602962,0.399963959,0.703499068,0.296583386,NA,0.576857504,0.411000502,0.659032495,0.299172702,NA,0.567960843,0.399544431,0.65,0.282828283,NA,0.474390244,0.372043919,0.475,0.257575758,92,664,32,1415,0.666666667,0.333333333,1,0,0.25,0.277777778,0.548387097,0.35,"W",20,93,18,20,3,2,0.632957142,0.357064665,0.780178625,0.189867424,0.25,0.5,8,36,"6-3","6-1","","","",0.590123117,0.406705066,0.708605977,0.302295621,0.375,0.5625,8,10,0.591301844,0.322952962,0.595959596,0.136363637,0.522390038,0.402884616,0.527777778,0.25,0,0,2,2,1.67,2.21,0,0,1,0,0,0,-0.364134150000002,73,-751,0.594685218739228,0.364849995375264,0.695975156920947,0.200804939879492,0.591435390842145,0.375933008179458,0.698317889613287,0.223286532121133,0.600455569,0.432039157,0.717171717,0.35,0.627956081,0.525609756,0.742424242257576,0.525,0.608810378149284,0.376973470082198,0.72073643126656,0.211322253712439,0.594759502156165,0.382037778747798,0.704477611954413,0.205323194609088,0.313131313042751,0.442477876303548,0.666666667,1,0.4,0,0.333333333333333,1.67,"W",1,"Clay",-60
"547","BRA",0,"Sao Paulo","Clay",0,1,0,"A",0,"Renzo Olivo","R","ARG",24.95550992,"Inigo Cervantes Huegun","R","ESP",27.24435318,0,"7-6(6) 6-4","R32",5,113,0,0,11,12,16,84,59,37,12,0.702380952,0.583333333,0.476923077,0.636363636,0.454545455,NA,0.58548077,0.352756833,0.690427806,0.179724825,NA,0.585190453,0.359449765,0.695704296,0.197276278,NA,0,0,0,0,NA,0,0,0,0,11,3,8,65,29,18,16,0.446153846,0.523076923,0.416666667,0.545454545,0.363636364,NA,0.596129251,0.343534951,0.71493409,0.190703853,NA,0.581670035,0.37168582,0.682478512,0.235962106,NA,0,0,0,0,NA,0,0,0,0,92,605,125,465,0,0,0,0,0.461538462,0.5,0.351351351,0.391304348,"L",26,37,20,23,0,0,0.59844111,0.388886672,0.708664021,0.266872711,0.857142857,0.368421053,14,19,"7-6(6)","6-4","","","",0.564933184,0.304803081,0.638888889,0.088888889,0.75,0.25,4,5,0.602010425,0.432567433,0.690476191,0.364102565,0.503952569,0.299665552,0.527777778,0.111111111,1,0,2,2,1.64,2.23,0,0,1,0,0,0,2.28884326,0,-140,0.628241114557224,0.369783786468345,0.799113581738578,0.216430599277786,0.618061627223229,0.388436656324114,0.775759927377036,0.253268879819496,0,0,0,0,0,0,0,0,0.592284990133399,0.337453685323507,0.70536097909207,0.111452027678013,0.538111912104147,0.332342836721711,0.591758504537419,0.138613861176159,0.432225063447806,0.439024390353361,0,0,0.25,0,0.300613497177801,2.23,"L",0,"Clay",-33
"548","MONA",0,"Monte Carlo Masters","Clay",0,1,0,"M",1,"Dominic Thiem","R","AUT",24.61601643,"Novak Djokovic","R","SRB",30.90212183,0,"6-7(2) 6-2 6-3","R16",4,149,160,191,14,2,3,95,51,38,23,0.536842105,0.642105263,0.421052632,0.928571429,0.333333333,NA,0.663697892,0.384951685,0.831920957,0.255947131,NA,0.665614422,0.421486779,0.830335545,0.321635486,NA,0.530936644,0.348238848,0.561172161,0.127692308,NA,0.505304011,0.352375205,0.507936508,0.17948718,15,5,10,114,72,46,20,0.631578947,0.578947368,0.357894737,0.666666667,0.071428571,NA,0.66608458,0.42667626,0.84610491,0.330315746,NA,0.65453,0.437340482,0.82864945,0.357058017,NA,0.651761152,0.469063356,0.872307692,0.438827839,NA,0.647624795,0.494695989,0.82051282,0.492063492,7,3665,13,2310,0.2,0.8,0.333333333,0.666666667,0.673758865,0.785714286,0.802325581,0.833333333,"L",141,86,56,36,5,3,0.66389173,0.389115346,0.837191787,0.26696517,0.481481481,0.647058824,54,34,"6-7(2)","6-2","6-3","","",0.658100209,0.425309869,0.827613031,0.320233595,0.654040404,0.775757576,69,57,0.652613896,0.433444323,0.823273925,0.361392693,0.642969372,0.444087829,0.810972629,0.370351905,0.764285714,0.797619048,22,20,2.28,1.64,0,0,1,0,1,0,6.2861054,31,-1355,0.633740815784316,0.391311788909684,0.767754042932715,0.28420694781655,0.608289770916295,0.396517101845172,0.720386248716379,0.300707388373056,0.651761152,0.469063356,0.872307692,0.438827839,0.647624795,0.494695989,0.82051282,0.492063492,0.6284286036985,0.390478557312511,0.756102241250463,0.27667752926469,0.597325521764195,0.404930364270194,0.691740546894136,0.31027470727573,0.54354991895904,0.514705882162197,0.8,0.666666667,0.5425644649463,0.510670731920081,0.573359073781596,1.64,"L",0,"Clay",-6
"549","AUT",0,"Vienna","Hard",1,0,0,"A",0,"Philipp Kohlschreiber","R","GER",34.02053388,"Diego Schwartzman","R","ARG",25.18548939,0,"7-5 7-6(6)","QF",3,114,201,211,12,2,4,76,46,34,18,0.605263158,0.684210526,0.361445783,0.833333333,0.25,NA,0.657648823,0.380663671,0.825299271,0.251152925,NA,0.650968572,0.372146651,0.816360985,0.232760729,NA,0,0,0,0,NA,0,0,0,0,12,3,6,83,47,36,17,0.56626506,0.638554217,0.315789474,0.75,0.166666667,NA,0.602004943,0.430259615,0.715403781,0.350477908,NA,0.620403628,0.41778135,0.766964959,0.317920075,NA,0,0,0,0,NA,0,0,0,0,34,1295,26,1720,0,0,0,0,0.612903226,0.577777778,0.557894737,0.595744681,"W",93,95,45,47,0,0,0.643186122,0.385010114,0.810534502,0.263395113,0.540540541,0.433333333,37,30,"7-5","7-6(6)","","","",0.605494152,0.43503538,0.727279721,0.350471417,0.611904762,0.538095238,50,48,0.635563991,0.370666545,0.788737073,0.244489824,0.646301873,0.407034174,0.812506645,0.26969697,0.625,0.666666667,14,12,2.02,1.79,0,1,0,0,0,0,8.83504449,-10,-425,0.604507511872061,0.387377459274384,0.701918089362746,0.259842928449973,0.60909344515489,0.374939848261329,0.71971666793061,0.232824595580463,0,0,0,0,0,0,0,0,0.596525037579894,0.388701116406903,0.698131240104384,0.265874436253218,0.609596306933842,0.364481864371918,0.745192464486897,0.23130618802474,0.523491879358523,0.492344883192389,0,0,0.532091097391304,0.483870967617066,0.555041628522011,2.02,"W",1,"Hard",-8
"550","QAT",0,"Doha","Hard",1,0,0,"A",0,"Gael Monfils","R","FRA",31.33470226,"Jan Lennard Struff","R","GER",27.68788501,0,"6-3 1-6 6-3","R16",4,80,110,128,13,1,3,68,40,32,16,0.588235294,0.705882353,0.307692308,0.846153846,0.166666667,NA,0.663621192,0.399943974,0.833034598,0.298212291,NA,0.669953727,0.395940988,0.840435284,0.293702532,NA,0,0,0,0,NA,0,0,0,0,12,5,7,65,38,27,18,0.584615385,0.692307692,0.294117647,0.833333333,0.153846154,NA,0.647547523,0.351801951,0.799480214,0.192656902,NA,0.646801754,0.348538257,0.800894817,0.198329731,NA,0,0,0,0,NA,0,0,0,0,46,1015,53,898,0,0,0,0,0.674157303,0.723076923,0.451219512,0.488888889,"L",89,82,65,45,0,0,0.666216536,0.406971902,0.846268496,0.303166054,0.583333333,0.465116279,36,43,"6-3","1-6","6-3","","",0.641123219,0.328505768,0.781995061,0.151701776,0.744949495,0.343434343,52,46,0.67014789,0.406680696,0.844006012,0.299813618,0.631483649,0.318671514,0.768529902,0.154439349,0.75,0.342592593,23,24,1.61,2.3,0,1,0,0,0,0,-3.64681725,18,-117,0.618188810939818,0.346458472436057,0.728328024795979,0.187831235805308,0.620288905353033,0.342210113064572,0.731679843489188,0.190928389131396,0,0,0,0,0,0,0,0,0.61170327592814,0.330248720350398,0.720625767170067,0.15201031559385,0.608269444083056,0.322274737642588,0.719365903955687,0.154679820281122,0.400949713896496,0.403385049445603,0,0,0.3155452433317,0.313559322289859,0.443622920621578,2.3,"L",0,"Hard",-7
"551","USA",0,"Miami Masters","Hard",1,0,0,"M",1,"Pablo Carreno Busta","R","ESP",26.68583162,"Fernando Verdasco","L","ESP",34.34086242,1,"6-0 6-3","R16",4,84,122,281,8,6,7,62,39,24,13,0.629032258,0.596774194,0.551724138,0.875,0.714285714,NA,0.636205071,0.39376991,0.776213017,0.2847632,NA,0.64408972,0.377750109,0.789779663,0.254462695,NA,0.711666667,0.486631016,0.95,0.431818182,NA,0.683333333,0.482352941,0.9,0.363636364,7,7,12,58,28,15,11,0.482758621,0.448275862,0.403225806,0.285714286,0.125,NA,0.645908029,0.389202196,0.794081106,0.260471067,NA,0.643824016,0.373274166,0.775017729,0.229785691,NA,0.513368984,0.288333334,0.568181818,0.05,NA,0.517647059,0.316666667,0.636363636,0.1,19,2045,39,1260,1,0,1,0,0.610169492,0.59375,0.530434783,0.475409836,"L",118,115,64,61,2,1,0.62998258,0.365609759,0.7566527,0.236639655,0.581818182,0.58,55,50,"6-0","6-3","","","",0.651613851,0.389938945,0.795695456,0.259253032,0.472222222,0.525555556,52,52,0.623511303,0.338262232,0.76037611,0.180292066,0.669917481,0.34969577,0.812365344,0.179091315,0.444444444,0.518518519,26,24,1.76,2.07,0,1,0,0,1,1,7.6550308,159,-785,0.621257799911825,0.379558648085922,0.73604791866974,0.251254042596066,0.630227411055463,0.366903298944111,0.752824153750009,0.225376127286491,0.513368984,0.288333333711667,0.568181818,0.05,0.517647059,0.316666667,0.636363636,0.1,0.640580738191871,0.382322497801975,0.770772443484197,0.255193984868667,0.66448220725108,0.359323087245997,0.818374331180382,0.190630680994607,0.465047163706273,0.444657402936711,0,0,0.526726058234582,0.538461538940828,0.499217527308417,2.07,"L",0,"Hard",-20
"552","FRA",0,"Roland Garros","Clay",0,1,0,"G",1,"Alexandr Dolgopolov","R","UKR",28.55578371,"Carlos Berlocq","R","ARG",34.31622177,0,"7-5 6-3 6-4","R128",7,130,0,0,16,4,4,98,57,48,22,0.581632653,0.714285714,0.301204819,1,0.2,NA,0.647943588,0.36379942,0.803555431,0.208880306,NA,0.661598611,0.362361218,0.832682384,0.199733235,NA,0.734693878,0.487179487,0.888888889,0.5,NA,0,0,0,0,15,2,5,83,50,33,25,0.602409639,0.698795181,0.285714286,0.8,0,NA,0.581774564,0.391582998,0.67412099,0.265185676,NA,0.587978241,0.400998771,0.688797879,0.285360524,NA,0.512820513,0.265306122,0.5,0.111111111,NA,0,0,0,0,89,611,64,801,1,0,0,0,0.520547945,0.631578947,0.433333333,0.444444444,"L",73,30,19,27,1,0,0.643580045,0.376450345,0.741877109,0.207305195,0.545454545,0.714285714,33,7,"7-5","6-3","6-4","","",0.572419214,0.356910881,0.687767985,0.187226001,0.5,0.285714286,13,9,0.660419601,0.364570614,0.817592593,0.190151515,0.604786862,0.345410628,0.756613757,0.177777778,0.833333333,0.333333333,4,3,2.22,1.65,0,0,1,0,1,0,5.76043806,0,190,0.615260755735852,0.376693586555371,0.763442809261743,0.248129012969649,0.618703385860357,0.377376020111444,0.775209633232945,0.255232175758321,0.512820513,0.265306122,0.5,0.111111111,0,0,0,0,0.603264388208706,0.356735750145124,0.768393021227605,0.201512618981547,0.62390488233053,0.343408477933109,0.799156643548709,0.178604651273069,0.454284346484469,0.413043478159854,0,0,0.363636363867769,0.285714285591837,0.567010309384738,1.65,"L",0,"Clay",25
"553","MOR",0,"Marrakech","Clay",0,1,0,"A",0,"Pablo Andujar","R","ESP",32.20807666,"Kyle Edmund","R","GBR",23.24982888,0,"6-2 6-2","F",1,82,426,213,8,7,9,55,37,26,8,0.672727273,0.618181818,0.589285714,0.75,0.75,NA,0.638176697,0.431293495,0.776654412,0.370212631,NA,0.644720524,0.472677041,0.791421569,0.457342331,NA,0,0,0,0,NA,0,0,0,0,8,4,10,56,30,12,11,0.535714286,0.410714286,0.381818182,0.25,0.25,NA,0.658052053,0.369508325,0.823685577,0.232312284,NA,0.650892346,0.381669663,0.790712594,0.277001129,NA,0,0,0,0,NA,0,0,0,0,355,126,26,1627,0,0,0,0,0.625,0.833333333,0.557894737,0.571428571,"L",8,95,6,21,0,0,0.644708995,0.384375,0.75,0.25,0.5,0.541666667,2,48,"6-2","6-2","","","",0.669104966,0.388860544,0.886752137,0.344017094,0.5,0.75,2,3,0.703703704,0.46875,0.8,0.4,0.754385965,0.311111111,1,0.222222222,1,1,1,1,3.68,1.29,0,0,1,0,0,0,-8.95824778,-213,1501,0.604080178422871,0.366690301962234,0.689912734168372,0.23024772266616,0.579307654276629,0.371856305559164,0.633555926234577,0.259261741180268,0,0,0,0,0,0,0,0,0.635137817134341,0.376230654374964,0.780075188017878,0.314453124989288,0.61676378308441,0.306569342900261,0.714285714285714,0.217391304177694,0.471635150237379,0.406779660932491,0,0,0.6,0.5,0.5200000001536,1.29,"L",0,"Clay",329
"554","AUS",0,"Australian Open","Hard",1,0,0,"G",1,"Stan Wawrinka","R","SUI",31.80561259,"Viktor Troicki","R","SRB",30.93223819,0,"3-6 6-2 6-2 7-6(7)","R32",5,152,315,393,19,4,9,117,71,52,24,0.606837607,0.64957265,0.442622951,0.736842105,0.388888889,NA,0.674576853,0.369230014,0.855785761,0.225600083,NA,0.66924528,0.361314842,0.850836584,0.214116391,NA,0.685165963,0.376492914,0.908225108,0.259090909,NA,0.688600312,0.366912439,0.909090909,0.261363637,18,6,13,122,70,48,20,0.573770492,0.557377049,0.35042735,0.611111111,0.263157895,NA,0.647514653,0.361170132,0.78509472,0.202262202,NA,0.64254774,0.364635821,0.773071388,0.210129445,NA,0.623507086,0.314834037,0.740909091,0.091774892,NA,0.633087561,0.311399689,0.738636364,0.090909091,4,5155,35,1225,1,0,1,0,0.731343284,0.736263736,0.533898305,0.543209877,"L",134,118,91,81,5,4,0.675165832,0.368558468,0.867705744,0.212495465,0.658823529,0.568965517,85,58,"3-6","6-2","6-2","7-6(7)","",0.650638804,0.36261847,0.80096803,0.207750774,0.771052632,0.521929825,77,60,0.674852446,0.373807651,0.865813035,0.225315146,0.637763586,0.356632827,0.768091053,0.195071275,0.811904762,0.482142857,44,38,1.13,5.87,0,1,0,0,1,0,-0.873374399999999,78,-3930,0.63685079845125,0.348704980299798,0.77678713462228,0.191165437743015,0.640075396295626,0.352686416888087,0.783104698462844,0.198054828577362,0.623507086,0.314834037,0.740909091,0.091774892,0.633087561,0.3113996886886,0.738636363261364,0.090909091,0.63838358075982,0.349416029228008,0.790327460191351,0.193174498943341,0.630468288018355,0.345746891725133,0.773189309441787,0.18387610520887,0.421973407799512,0.424557311288607,0,0,0.40366350074926,0.372585096499451,0.463406575301862,5.87,"L",0,"Hard",-31
"555","CHN",0,"Beijing","Hard",1,0,0,"A",0,"Malek Jaziri","R","TUN",34.69678303,"Alexander Zverev","R","GER",21.44832307,0,"7-6(4) 2-6 6-4","R16",4,153,77,91,15,13,17,124,60,46,28,0.483870968,0.596774194,0.313253012,0.733333333,0.2,NA,0.604530507,0.349735553,0.739796576,0.20151581,NA,0.608057402,0.339752558,0.736479543,0.183587512,NA,0.579000065,0.352054989,0.660651848,0.116883117,NA,0.519149556,0.328846154,0.482142857,0.107142857,15,0,3,83,50,39,18,0.602409639,0.686746988,0.403225806,0.8,0.266666667,NA,0.675503635,0.39028258,0.843617513,0.272856516,NA,0.67208153,0.380402611,0.851866019,0.254371056,NA,0.647945011,0.420999935,0.883116883,0.339348152,NA,0.671153846,0.480850445,0.892857143,0.517857143,61,854,5,4890,0.25,0.75,0,1,0.410958904,0.416666667,0.73381295,0.6875,"L",73,139,48,80,4,2,0.593382141,0.32853585,0.721831403,0.159135311,0.407407407,0.634615385,27,52,"7-6(4)","2-6","6-4","","",0.687036874,0.398466658,0.87137371,0.287548725,0.291666667,0.804761905,39,61,0.580509918,0.314760309,0.690211807,0.139965451,0.669402066,0.38212613,0.852834541,0.253872235,0.235294118,0.690196078,19,31,8.77,1.07,0,1,0,0,0,0,-13.24845996,14,4036,0.658874185562248,0.392317496723885,0.807186503802635,0.269447176091771,0.664221079296154,0.384843702321826,0.82269845386234,0.256719889211068,0.647945011,0.420999935,0.883116883,0.339348152,0.671153846,0.48085044451915,0.892857143,0.517857143,0.676501896677564,0.401741332349993,0.845576013642679,0.284876546529357,0.680174413292319,0.396958051585452,0.859019488187103,0.268908512066556,0.641012396868381,0.622641509245995,0.75,1,0.733984798966001,0.745762711461505,0.609022556773403,1.07,"L",0,"Hard",56
"556","USA",1,"Indian Wells Masters","Hard",1,0,0,"A",0,"Jared Donaldson","R","USA",22.39835729,"Tatsuma Ito","R","JPN",30.7926078,0,"6-3 7-5","R128",7,93,0,0,11,3,4,71,38,27,21,0.535211268,0.676056338,0.375,0.909090909,0.3,NA,0.634397848521739,0.361637191478261,0.774778828782609,0.217888503695652,NA,0.643844834777778,0.368526776088889,0.786625623555556,0.238146513955556,NA,0,0,0,0,NA,0,0,0,0,10,1,4,56,32,23,12,0.571428571,0.625,0.323943662,0.7,0.090909091,NA,0.6062528345,0.3047570455,0.7631410255,0.11383928575,NA,0.611058201,0.319584736333333,0.761111111,0.104166666666667,NA,0,0,0,0,NA,0,0,0,0,192,270,148,383,0,0,0,0,0.449275362318841,0.511111111111111,0,0,"W",69,4,45,3,0,0,0,0,0,0,0.533333333333333,0,30,2,"6-3","7-5","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,2.07,1,1,0,0,0,0,-8.39425051,0,-113,0.675498634527751,0.373634588405587,0.871891779057558,0.222101880943685,0.668284277422832,0.376207051668013,0.883062900509971,0.23832343932942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.76,"W",1,"Hard",-44
"557","USA",0,"Memphis","Hard",1,0,0,"A",0,"Nikoloz Basilashvili","R","RUS",24.97467488,"Ivo Karlovic","R","CRO",37.96030116,0,"7-6(2) 6-3","R16",4,69,65,0,11,1,1,58,37,37,12,0.637931034,0.844827586,0.310344828,1,0.1,NA,0.588127146,0.361269738,0.697826725,0.212048851,NA,0.577852244,0.354114004,0.667491972,0.214450609,NA,0.62602432,0.251906214,0.8,0.107954546,NA,0.62602432,0.251906214,0.8,0.107954546,10,1,2,58,34,25,15,0.586206897,0.689655172,0.155172414,0.9,0,NA,0.740267688,0.275341058,0.93681084,0.083099603,NA,0.733822504,0.282119313,0.934550032,0.092565146,NA,0.748093786,0.373975681,0.892045455,0.2,NA,0.748093786,0.373975681,0.892045455,0.2,67,714,20,1875,0,1,0,1,0.413793103,0.333333333,0.596491228,0.602739726,"L",29,114,18,73,2,2,0.565993087,0.366672449,0.645591205,0.243240898,0.5,0.521428571,14,140,"7-6(2)","6-3","","","",0.742340091,0.258007023,0.959775851,0.06361165,0.4,0.677777778,17,23,0.534820654,0.373907025,0.538126159,0.231946625,0.707606536,0.280512227,0.927472527,0.082242062,0.285714286,0.642857143,7,9,2.52,1.51,0,1,0,0,0,0,12.98562628,-65,1161,0.672031354112157,0.318878051009276,0.815426676850829,0.106411578173863,0.674508575274321,0.328056562689317,0.8133590170904,0.121787091795909,0.748093786,0.373975680626024,0.892045454107954,0.2,0.748093786,0.373975680626024,0.892045454107954,0.2,0.669370331015373,0.313115277375388,0.797807554880518,0.0896945768781486,0.654274307338066,0.344046258328198,0.799945839604347,0.132569753278835,0.590419161910173,0.64390243924326,1,1,0.628865979457966,0.692307692142012,0.510489510284121,1.51,"L",0,"Hard",47
